d,sphere,on_sphere_found,on_sphere_dist,general_l2_found,general_l2_dist,radial_found,radial_dist
512,inner,True,0.025645538457638808,True,0.02407379150390625,False,inf
512,inner,True,0.02087191200207085,True,0.019486999511718745,False,inf
512,inner,True,0.005823097538548021,True,0.0055343627929687516,False,inf
512,inner,True,0.03668183677201688,True,0.03416748046875,False,inf
512,inner,True,0.007477447419835844,True,0.007017517089843751,False,inf
512,inner,True,0.023204012120478578,True,0.021533203125,False,inf
512,inner,True,0.008922107026160309,True,0.008349609375,False,inf
512,inner,True,0.015726684156649205,True,0.014776611328125003,False,inf
512,inner,True,0.01155272856232243,True,0.010986328125000007,False,inf
512,inner,True,0.05277936193645809,True,0.04895782470703126,False,inf
512,inner,True,0.0007669903748435564,True,0.00070037841796876,False,inf
512,inner,True,0.029144386357324883,True,0.02736968994140626,False,inf
512,inner,True,0.0024447812719026693,True,0.002307128906250002,False,inf
512,inner,True,0.00014381069829277267,True,0.00012359619140625726,False,inf
512,inner,True,0.021619120687014014,True,0.020146179199218746,False,inf
512,inner,True,0.023293933069093414,True,0.02186279296875,False,inf
512,inner,True,0.006847078758495933,True,0.006427001953125001,False,inf
512,inner,True,0.005416863034540276,True,0.005122375488281255,False,inf
512,inner,True,0.007886403162664566,True,0.0074157714843750035,False,inf
512,inner,True,0.017264254046271455,True,0.0161773681640625,False,inf
512,inner,True,0.010845810593304623,True,0.010189819335937503,False,inf
512,inner,True,0.02470516811184572,True,0.023016357421875,False,inf
512,inner,True,0.005848293419329307,True,0.005506896972656244,False,inf
512,outer,True,0.012276594374630021,True,0.011796569824218742,False,inf
512,outer,True,0.004237620050359441,True,0.004064941406250008,False,inf
512,outer,True,0.028665685192085306,True,0.027754211425781255,False,inf
512,outer,True,0.012712815123488022,True,0.01218109130859375,False,inf
512,outer,True,0.015143180973402268,True,0.014529418945312492,False,inf
512,outer,True,0.023555870207176158,True,0.022590637207031247,False,inf
512,outer,True,0.018383647823115627,True,0.01774291992187499,False,inf
512,outer,True,0.024933081710625714,True,0.023716735839843746,False,inf
512,outer,True,0.009472310410936607,True,0.009077453613281251,False,inf
512,outer,True,0.021437138617260796,True,0.020736694335937514,False,inf
512,outer,True,0.0194090030736364,True,0.01871795654296875,False,inf
512,outer,True,0.0016202671023091092,True,0.0015243530273437408,False,inf
512,outer,True,0.003178215653296363,True,0.003048706054687492,False,inf
512,outer,True,0.005483977250524148,True,0.005232238769531248,False,inf
512,outer,True,0.002492718398380389,True,0.0023895263671874925,False,inf
512,outer,True,0.013647572650195571,True,0.013087463378906256,False,inf
512,outer,True,0.010407073117645237,True,0.009997558593749995,False,inf
512,outer,True,0.012899766764159753,True,0.012387084960937511,False,inf
512,outer,True,0.008599864110856203,True,0.008239746093749988,False,inf
512,outer,True,0.03999658271877462,True,0.03835601806640626,False,inf
512,outer,True,0.02093861141618544,True,0.020201110839843748,False,inf
512,outer,True,0.000685497656692135,True,0.0006317138671874984,False,inf
512,outer,True,0.014831596302827408,True,0.014089965820312512,False,inf
512,outer,True,0.02721347610585039,True,0.026284790039062502,False,inf
512,outer,True,0.040255799753114184,True,0.038946533203125015,False,inf
512,outer,True,0.026211086866936614,True,0.02514495849609375,False,inf
512,outer,True,0.01601388369318765,True,0.015380859375000002,False,inf
512,outer,True,0.011013976882328613,True,0.0105743408203125,False,inf
512,outer,True,0.003863712687392368,True,0.0036804199218749907,False,inf
512,outer,True,0.013647572650181823,True,0.013101196289062507,False,inf
512,outer,True,0.008537546479821944,True,0.008212280273437497,False,inf
512,outer,True,0.013647572650195571,True,0.013087463378906244,False,inf
512,outer,True,0.022745768722840738,True,0.021917724609375,False,inf
512,outer,True,0.02648467899760331,True,0.025570678710937496,False,inf
512,outer,True,0.03854238454006978,True,0.0368316650390625,False,inf
