instance_id,n,redundancy_mult,seed,curvature,k,k_over_n,opt_val,greedy_val,ratio,curvature_bound,worst_case_bound
n14_mult0.7000_s1117,14,0.7,1117,0.9279172544826095,8,0.5714285714285714,82.05395070291367,82.05395070291367,1.0,0.6515922356096542,0.6321205588285577
n14_mult0.7000_s1118,14,0.7,1118,0.8958986323274664,4,0.2857142857142857,62.99134977337299,62.99134977337298,0.9999999999999999,0.6605205132249233,0.6321205588285577
n14_mult0.7000_s1118,14,0.7,1118,0.8958986323274664,6,0.42857142857142855,74.41275549385544,74.41275549385544,1.0,0.6605205132249233,0.6321205588285577
n14_mult0.7000_s1118,14,0.7,1118,0.8958986323274664,8,0.5714285714285714,81.43590709509517,81.43590709509517,1.0,0.6605205132249233,0.6321205588285577
n14_mult0.7000_s1119,14,0.7,1119,0.9188303079596291,4,0.2857142857142857,77.42565629507452,75.46216287063096,0.9746402740590207,0.6541083118717596,0.6321205588285577
n14_mult0.7000_s1119,14,0.7,1119,0.9188303079596291,6,0.42857142857142855,95.9880063406196,94.42252120951281,0.9836908256480339,0.6541083118717596,0.6321205588285577
n14_mult0.7000_s1119,14,0.7,1119,0.9188303079596291,8,0.5714285714285714,112.48337251600893,112.48337251600893,1.0,0.6541083118717596,0.6321205588285577
n14_mult0.7000_s1120,14,0.7,1120,0.9252808580533293,4,0.2857142857142857,71.64181673125505,71.6294479075047,0.9998273518970527,0.652320783550331,0.6321205588285577
n14_mult0.7000_s1120,14,0.7,1120,0.9252808580533293,6,0.42857142857142855,87.89939694786845,87.89939694786847,1.0000000000000002,0.652320783550331,0.6321205588285577
n14_mult0.7000_s1120,14,0.7,1120,0.9252808580533293,8,0.5714285714285714,100.39495271403592,100.39495271403592,1.0,0.652320783550331,0.6321205588285577
n14_mult1.2000_s1121,14,1.2,1121,0.9143839544110253,4,0.2857142857142857,95.43247290462548,92.46345298267023,0.9688887877303308,0.6553445721587194,0.6321205588285577
n14_mult1.2000_s1121,14,1.2,1121,0.9143839544110253,6,0.42857142857142855,109.71775533165619,107.8613157398842,0.9830798617219216,0.6553445721587194,0.6321205588285577
n14_mult1.2000_s1121,14,1.2,1121,0.9143839544110253,8,0.5714285714285714,119.84680864483444,119.84680864483443,0.9999999999999999,0.6553445721587194,0.6321205588285577
n14_mult1.2000_s1122,14,1.2,1122,0.9341273648991884,4,0.2857142857142857,104.86737037811533,102.52469121560425,0.9776605520471793,0.6498807588284938,0.6321205588285577
n14_mult1.2000_s1122,14,1.2,1122,0.9341273648991884,6,0.42857142857142855,121.03943961954602,117.78838837988361,0.9731405626969095,0.6498807588284938,0.6321205588285577
n14_mult1.2000_s1122,14,1.2,1122,0.9341273648991884,8,0.5714285714285714,132.48451221723982,131.41961130956875,0.991962072472857,0.6498807588284938,0.6321205588285577
n14_mult1.2000_s1123,14,1.2,1123,0.9061171375828876,4,0.2857142857142857,81.3701740435121,74.36921481768319,0.9139616043823969,0.6576520482670394,0.6321205588285577
n14_mult1.2000_s1123,14,1.2,1123,0.9061171375828876,6,0.42857142857142855,95.24918524305308,90.47973967220683,0.9499266522996941,0.6576520482670394,0.6321205588285577
n14_mult1.2000_s1123,14,1.2,1123,0.9061171375828876,8,0.5714285714285714,104.84938542600545,101.98952765722815,0.9727241341743909,0.6576520482670394,0.6321205588285577
n14_mult1.2000_s1124,14,1.2,1124,0.940382622757377,4,0.2857142857142857,109.73525696469885,109.73525696469885,1.0,0.6481634011519438,0.6321205588285577
n14_mult1.2000_s1124,14,1.2,1124,0.940382622757377,6,0.42857142857142855,121.5620231625863,121.56202316258631,1.0000000000000002,0.6481634011519438,0.6321205588285577
n14_mult1.2000_s1124,14,1.2,1124,0.940382622757377,8,0.5714285714285714,131.94655580772803,131.94655580772803,1.0,0.6481634011519438,0.6321205588285577
n14_mult1.2000_s1125,14,1.2,1125,0.9037511462380523,4,0.2857142857142857,91.0047058616361,88.7075869945213,0.9747582408473761,0.6583146125104208,0.6321205588285577
n14_mult1.2000_s1125,14,1.2,1125,0.9037511462380523,6,0.42857142857142855,107.69812898696904,106.47960553987153,0.988685751010169,0.6583146125104208,0.6321205588285577
n14_mult1.2000_s1125,14,1.2,1125,0.9037511462380523,8,0.5714285714285714,120.18334540098313,120.18334540098311,0.9999999999999999,0.6583146125104208,0.6321205588285577
n14_mult1.2000_s1126,14,1.2,1126,0.9594161583065466,4,0.2857142857142857,104.82578758922445,99.70402972141952,0.9511402872747753,0.6429780180182875,0.6321205588285577
n14_mult1.2000_s1126,14,1.2,1126,0.9594161583065466,6,0.42857142857142855,119.99138525125241,114.74384334562359,0.956267344571105,0.6429780180182875,0.6321205588285577
n14_mult1.2000_s1126,14,1.2,1126,0.9594161583065466,8,0.5714285714285714,131.35417872257506,128.30892051795342,0.9768164345113578,0.6429780180182875,0.6321205588285577
n14_mult2.0000_s1127,14,2.0,1127,0.9819302926468301,4,0.2857142857142857,159.64990415855456,151.9202649532585,0.951583815561709,0.636921650473466,0.6321205588285577
n14_mult2.0000_s1127,14,2.0,1127,0.9819302926468301,6,0.42857142857142855,174.7616004606042,167.09383996425473,0.9561244548222252,0.636921650473466,0.6321205588285577
n14_mult2.0000_s1127,14,2.0,1127,0.9819302926468301,8,0.5714285714285714,186.87039073208416,179.43745767449386,0.9602241263130503,0.636921650473466,0.6321205588285577
n14_mult2.0000_s1128,14,2.0,1128,0.9784309927534394,4,0.2857142857142857,144.96646124184193,144.96646124184196,1.0000000000000002,0.6378575267218395,0.6321205588285577
n14_mult2.0000_s1128,14,2.0,1128,0.9784309927534394,6,0.42857142857142855,155.43101736816243,155.43101736816246,1.0000000000000002,0.6378575267218395,0.6321205588285577
n14_mult2.0000_s1128,14,2.0,1128,0.9784309927534394,8,0.5714285714285714,163.77891727305646,163.77891727305646,1.0,0.6378575267218395,0.6321205588285577
n14_mult2.0000_s1129,14,2.0,1129,0.9140892218276034,4,0.2857142857142857,146.7877516411089,145.60790257548996,0.9919622103858935,0.6554266384877631,0.6321205588285577
n14_mult2.0000_s1129,14,2.0,1129,0.9140892218276034,6,0.42857142857142855,163.8054192677717,163.06890470541325,0.995503722858189,0.6554266384877631,0.6321205588285577
n14_mult2.0000_s1129,14,2.0,1129,0.9140892218276034,8,0.5714285714285714,178.7808683214201,178.78086832142012,1.0000000000000002,0.6554266384877631,0.6321205588285577
n14_mult2.0000_s1130,14,2.0,1130,0.979083189739075,4,0.2857142857142857,154.46434541745867,152.73743902615448,0.9888200323081873,0.6376829475216647,0.6321205588285577
n14_mult2.0000_s1130,14,2.0,1130,0.979083189739075,6,0.42857142857142855,169.95828130543978,166.56098382784657,0.9800109918063494,0.6376829475216647,0.6321205588285577
n14_mult2.0000_s1130,14,2.0,1130,0.979083189739075,8,0.5714285714285714,179.75179536989504,178.20166442573782,0.9913762700340915,0.6376829475216647,0.6321205588285577
n14_mult2.0000_s1131,14,2.0,1131,0.9784276762188175,4,0.2857142857142857,161.64783754517018,160.92351846662558,0.995519153924084,0.6378584146645508,0.6321205588285577
n14_mult2.0000_s1131,14,2.0,1131,0.9784276762188175,6,0.42857142857142855,175.76653387781118,175.76653387781118,1.0,0.6378584146645508,0.6321205588285577
n14_mult2.0000_s1131,14,2.0,1131,0.9784276762188175,8,0.5714285714285714,187.16857873837404,187.16857873837404,1.0,0.6378584146645508,0.6321205588285577
n14_mult2.0000_s1132,14,2.0,1132,0.9790318200051372,4,0.2857142857142857,156.6690170634332,156.61548867146007,0.9996583345387847,0.6376966955860864,0.6321205588285577
n14_mult2.0000_s1132,14,2.0,1132,0.9790318200051372,6,0.42857142857142855,165.74465175309632,165.69112336112323,0.9996770430212564,0.6376966955860864,0.6321205588285577
n14_mult2.0000_s1132,14,2.0,1132,0.9790318200051372,8,0.5714285714285714,173.72125683876115,173.66772844678803,0.9996918719508068,0.6376966955860864,0.6321205588285577
n14_mult3.5000_s1133,14,3.5,1133,0.9846383082487304,4,0.2857142857142857,223.72907555558294,216.95082429414015,0.9697033063556426,0.6361987681138811,0.6321205588285577
n14_mult3.5000_s1133,14,3.5,1133,0.9846383082487304,6,0.42857142857142855,241.62676802150943,234.84851676006664,0.9719474323273678,0.6361987681138811,0.6321205588285577
n14_mult3.5000_s1133,14,3.5,1133,0.9846383082487304,8,0.5714285714285714,257.97223768392575,251.79702725039064,0.9760625000233508,0.6361987681138811,0.6321205588285577
n14_mult3.5000_s1134,14,3.5,1134,0.9820365162130306,4,0.2857142857142857,199.0620477050431,197.01996597636975,0.9897414813510851,0.6368932725068027,0.6321205588285577
n14_mult3.5000_s1134,14,3.5,1134,0.9820365162130306,6,0.42857142857142855,209.05527707655858,209.05527707655858,1.0,0.6368932725068027,0.6321205588285577
n14_mult3.5000_s1134,14,3.5,1134,0.9820365162130306,8,0.5714285714285714,216.33349312708094,216.33349312708094,1.0,0.6368932725068027,0.6321205588285577
n14_mult3.5000_s1135,14,3.5,1135,0.9744166658548724,4,0.2857142857142857,200.37847604547204,196.79941857954202,0.9821385133944335,0.6389336049828079,0.6321205588285577
n14_mult3.5000_s1135,14,3.5,1135,0.9744166658548724,6,0.42857142857142855,212.8424956032251,210.41271728329937,0.9885841485130148,0.6389336049828079,0.6321205588285577
n14_mult3.5000_s1135,14,3.5,1135,0.9744166658548724,8,0.5714285714285714,224.99026872656611,222.86020656347625,0.9905326475889561,0.6389336049828079,0.6321205588285577
n14_mult3.5000_s1136,14,3.5,1136,0.97890371912623,4,0.2857142857142857,225.3938734339249,225.39387343392497,1.0000000000000002,0.6377309810546136,0.6321205588285577
n14_mult3.5000_s1136,14,3.5,1136,0.97890371912623,6,0.42857142857142855,242.87795354923736,241.58294170789128,0.9946680552004752,0.6377309810546136,0.6321205588285577
n14_mult3.5000_s1136,14,3.5,1136,0.97890371912623,8,0.5714285714285714,256.87027448521576,255.21907565280648,0.99357185709511,0.6377309810546136,0.6321205588285577
n14_mult3.5000_s1137,14,3.5,1137,0.9814969684998652,4,0.2857142857142857,247.9937744168522,243.80800075602286,0.9831214566951447,0.6370374334284008,0.6321205588285577
n14_mult3.5000_s1137,14,3.5,1137,0.9814969684998652,6,0.42857142857142855,262.57515672106814,258.80113883383933,0.9856269041810459,0.6370374334284008,0.6321205588285577
n14_mult3.5000_s1137,14,3.5,1137,0.9814969684998652,8,0.5714285714285714,272.7437582009231,271.1253809213156,0.9940663086470515,0.6370374334284008,0.6321205588285577
n14_mult3.5000_s1138,14,3.5,1138,0.9565730473919158,4,0.2857142857142857,256.8731876725083,254.4738531010665,0.9906594588824865,0.6437487539621508,0.6321205588285577
n14_mult3.5000_s1138,14,3.5,1138,0.9565730473919158,6,0.42857142857142855,272.6908189350579,271.076176644948,0.9940788534927008,0.6437487539621508,0.6321205588285577
n14_mult3.5000_s1138,14,3.5,1138,0.9565730473919158,8,0.5714285714285714,285.41803267139886,285.1762468352061,0.9991528711976263,0.6437487539621508,0.6321205588285577
n14_mult6.0000_s1139,14,6.0,1139,0.9931624429931639,4,0.2857142857142857,376.14975627210424,368.3729534435746,0.979325248258558,0.6339310828778925,0.6321205588285577
n14_mult6.0000_s1139,14,6.0,1139,0.9931624429931639,6,0.42857142857142855,392.21297146081986,386.38372914514326,0.9851375585719023,0.6339310828778925,0.6321205588285577
n14_mult6.0000_s1139,14,6.0,1139,0.9931624429931639,8,0.5714285714285714,405.9142161006065,401.11392765864315,0.9881741307607379,0.6339310828778925,0.6321205588285577
n14_mult6.0000_s1140,14,6.0,1140,0.9813645724740041,4,0.2857142857142857,374.02113518635684,363.51308694559276,0.971905202000073,0.6370728153559906,0.6321205588285577
n14_mult6.0000_s1140,14,6.0,1140,0.9813645724740041,6,0.42857142857142855,392.93496634724295,383.0281636390619,0.9747876784795318,0.6370728153559906,0.6321205588285577
n14_mult6.0000_s1140,14,6.0,1140,0.9813645724740041,8,0.5714285714285714,406.37381184362374,401.8094105183369,0.9887679737417645,0.6370728153559906,0.6321205588285577
n14_mult6.0000_s1141,14,6.0,1141,0.9834360566347069,4,0.2857142857142857,343.054732499597,338.2611748688955,0.986026843017806,0.636519552135302,0.6321205588285577
n14_mult6.0000_s1141,14,6.0,1141,0.9834360566347069,6,0.42857142857142855,356.8587376630452,354.427446491628,0.9931869647151169,0.636519552135302,0.6321205588285577
n14_mult6.0000_s1141,14,6.0,1141,0.9834360566347069,8,0.5714285714285714,367.7457114415168,365.71647379082196,0.9944819542755768,0.636519552135302,0.6321205588285577
n14_mult6.0000_s1142,14,6.0,1142,0.9901232993033887,4,0.2857142857142857,357.17990049740564,357.17990049740564,1.0,0.6347382409270712,0.6321205588285577
n14_mult6.0000_s1142,14,6.0,1142,0.9901232993033887,6,0.42857142857142855,372.20331161975315,372.2033116197531,0.9999999999999999,0.6347382409270712,0.6321205588285577
n14_mult6.0000_s1142,14,6.0,1142,0.9901232993033887,8,0.5714285714285714,384.8064506439084,384.8064506439083,0.9999999999999997,0.6347382409270712,0.6321205588285577
n14_mult6.0000_s1143,14,6.0,1143,0.9926332274081752,4,0.2857142857142857,375.85315226045657,375.85315226045657,1.0,0.634071528557505,0.6321205588285577
n14_mult6.0000_s1143,14,6.0,1143,0.9926332274081752,6,0.42857142857142855,389.38134324331736,389.3813432433174,1.0000000000000002,0.634071528557505,0.6321205588285577
n14_mult6.0000_s1143,14,6.0,1143,0.9926332274081752,8,0.5714285714285714,398.78603788859584,398.78603788859584,1.0,0.634071528557505,0.6321205588285577
n14_mult6.0000_s1144,14,6.0,1144,0.9931135569745586,4,0.2857142857142857,351.49431520009057,339.9613250550823,0.9671886865696732,0.6339440545805936,0.6321205588285577
n14_mult6.0000_s1144,14,6.0,1144,0.9931135569745586,6,0.42857142857142855,367.36783240666375,357.32581638751725,0.9726649555750153,0.6339440545805936,0.6321205588285577
n14_mult6.0000_s1144,14,6.0,1144,0.9931135569745586,8,0.5714285714285714,376.9760591285001,372.5732655971618,0.9883207608952231,0.6339440545805936,0.6321205588285577
n14_mult12.0000_s1145,14,12.0,1145,0.9929092309790002,4,0.2857142857142857,735.5184097065559,732.8013145750162,0.9963058774659037,0.6339982758129445,0.6321205588285577
n14_mult12.0000_s1145,14,12.0,1145,0.9929092309790002,6,0.42857142857142855,748.2330795117992,747.1879311915526,0.9986031781421257,0.6339982758129445,0.6321205588285577
n14_mult12.0000_s1145,14,12.0,1145,0.9929092309790002,8,0.5714285714285714,758.6426200029179,758.6426200029177,0.9999999999999999,0.6339982758129445,0.6321205588285577
n14_mult12.0000_s1146,14,12.0,1146,0.9933191667302745,4,0.2857142857142857,532.1347468702317,528.4858830341728,0.993142970164005,0.6338894994830633,0.6321205588285577
n14_mult12.0000_s1146,14,12.0,1146,0.9933191667302745,6,0.42857142857142855,546.363523697665,544.4808126966666,0.9965541056103882,0.6338894994830633,0.6321205588285577
n14_mult12.0000_s1146,14,12.0,1146,0.9933191667302745,8,0.5714285714285714,557.347377353348,556.7487192640646,0.9989258797769424,0.6338894994830633,0.6321205588285577
n14_mult12.0000_s1147,14,12.0,1147,0.9967021728151664,4,0.2857142857142857,686.8928393561644,686.8928393561642,0.9999999999999999,0.6329928543822062,0.6321205588285577
n14_mult12.0000_s1147,14,12.0,1147,0.9967021728151664,6,0.42857142857142855,702.091893569026,702.0918935690258,0.9999999999999999,0.6329928543822062,0.6321205588285577
n14_mult12.0000_s1147,14,12.0,1147,0.9967021728151664,8,0.5714285714285714,715.275902961734,715.2759029617338,0.9999999999999997,0.6329928543822062,0.6321205588285577
n14_mult12.0000_s1148,14,12.0,1148,0.9954409439738402,4,0.2857142857142857,690.5991002294681,679.666590359972,0.9841695277826694,0.6333269197531541,0.6321205588285577
n14_mult12.0000_s1148,14,12.0,1148,0.9954409439738402,6,0.42857142857142855,707.0118187939413,698.6018315402106,0.9881048844868294,0.6333269197531541,0.6321205588285577
n14_mult12.0000_s1148,14,12.0,1148,0.9954409439738402,8,0.5714285714285714,721.849482496631,715.0145501046837,0.990531360681582,0.6333269197531541,0.6321205588285577
n14_mult12.0000_s1149,14,12.0,1149,0.9889850310349634,4,0.2857142857142857,550.4461647202696,544.5965233408813,0.9893729091883835,0.6350409349010363,0.6321205588285577
n14_mult12.0000_s1149,14,12.0,1149,0.9889850310349634,6,0.42857142857142855,567.3003268257722,561.5654316560588,0.9898909009945366,0.6350409349010363,0.6321205588285577
n14_mult12.0000_s1149,14,12.0,1149,0.9889850310349634,8,0.5714285714285714,580.651763503078,578.2462456823332,0.9958572108586526,0.6350409349010363,0.6321205588285577
n14_mult12.0000_s1150,14,12.0,1150,0.9893476619844589,4,0.2857142857142857,719.633529762517,716.1597162853882,0.9951728020812549,0.6349444795151339,0.6321205588285577
n14_mult12.0000_s1150,14,12.0,1150,0.9893476619844589,6,0.42857142857142855,736.0107802601842,732.5369667830553,0.9952802138633066,0.6349444795151339,0.6321205588285577
n14_mult12.0000_s1150,14,12.0,1150,0.9893476619844589,8,0.5714285714285714,748.4070849470444,745.7442164175421,0.9964419517358114,0.6349444795151339,0.6321205588285577
n14_mult30.0000_s1151,14,30.0,1151,0.9966721723506637,4,0.2857142857142857,1694.2584204517734,1692.196922241526,0.998783244524352,0.6330007977189757,0.6321205588285577
n14_mult30.0000_s1151,14,30.0,1151,0.9966721723506637,6,0.42857142857142855,1708.9699443562129,1708.9382907324418,0.9999814779517477,0.6330007977189757,0.6321205588285577
n14_mult30.0000_s1151,14,30.0,1151,0.9966721723506637,8,0.5714285714285714,1722.5177727078208,1722.5177727078208,1.0,0.6330007977189757,0.6321205588285577
n14_mult30.0000_s1152,14,30.0,1152,0.9965571274445709,4,0.2857142857142857,1475.0048019091105,1473.9533357038524,0.9992871438764829,0.6330312599382558,0.6321205588285577
n14_mult30.0000_s1152,14,30.0,1152,0.9965571274445709,6,0.42857142857142855,1485.7543070434278,1484.7028408381698,0.9992923014254286,0.6330312599382558,0.6321205588285577
n14_mult30.0000_s1152,14,30.0,1152,0.9965571274445709,8,0.5714285714285714,1493.8144990131057,1493.0326967492226,0.9994766403295727,0.6330312599382558,0.6321205588285577
n14_mult30.0000_s1153,14,30.0,1153,0.9980882935402453,4,0.2857142857142857,1727.361611678147,1726.1767464753157,0.9993140607069065,0.6326260038840458,0.6321205588285577
n14_mult30.0000_s1153,14,30.0,1153,0.9980882935402453,6,0.42857142857142855,1745.1566646400279,1743.7690900921555,0.9992048997227658,0.6326260038840458,0.6321205588285577
n14_mult30.0000_s1153,14,30.0,1153,0.9980882935402453,8,0.5714285714285714,1759.7051660672714,1758.3175915193985,0.9992114732770979,0.6326260038840458,0.6321205588285577
n14_mult30.0000_s1154,14,30.0,1154,0.9961111744925414,4,0.2857142857142857,1732.883748212659,1725.9337918764274,0.9959893695446104,0.6331493619396872,0.6321205588285577
n14_mult30.0000_s1154,14,30.0,1154,0.9961111744925414,6,0.42857142857142855,1746.3129193423788,1743.860695437062,0.9985957706215446,0.6331493619396872,0.6321205588285577
n14_mult30.0000_s1154,14,30.0,1154,0.9961111744925414,8,0.5714285714285714,1756.47719533266,1755.3510604300793,0.9993588673365228,0.6331493619396872,0.6321205588285577
n14_mult30.0000_s1155,14,30.0,1155,0.9982254227164776,4,0.2857142857142857,1655.199223967573,1648.2523435677554,0.995802994407425,0.6325897280985734,0.6321205588285577
n14_mult30.0000_s1155,14,30.0,1155,0.9982254227164776,6,0.42857142857142855,1672.278377721669,1665.4502175839798,0.9959168519854978,0.6325897280985734,0.6321205588285577
n14_mult30.0000_s1155,14,30.0,1155,0.9982254227164776,8,0.5714285714285714,1686.5748882040689,1681.8854871365447,0.9972195713926953,0.6325897280985734,0.6321205588285577
n14_mult30.0000_s1156,14,30.0,1156,0.9982986089653082,4,0.2857142857142857,1227.3841793731626,1221.151467171291,0.9949219549130455,0.632570368841665,0.6321205588285577
n14_mult30.0000_s1156,14,30.0,1156,0.9982986089653082,6,0.42857142857142855,1243.6920971002405,1236.3402316719805,0.994088677217294,0.632570368841665,0.6321205588285577
n14_mult30.0000_s1156,14,30.0,1156,0.9982986089653082,8,0.5714285714285714,1254.222126578733,1249.5982372914323,0.9963133410029101,0.632570368841665,0.6321205588285577
n18_mult0.0000_s1157,18,0.0,1157,0.0,4,0.2222222222222222,32.97213841698027,32.97213841698027,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1157,18,0.0,1157,0.0,7,0.3888888888888889,55.36973215860135,55.369732158601344,0.9999999999999999,1.0,0.6321205588285577
n18_mult0.0000_s1157,18,0.0,1157,0.0,11,0.6111111111111112,78.2438754425578,78.2438754425578,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1158,18,0.0,1158,0.0,4,0.2222222222222222,37.03788783384009,37.03788783384009,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1158,18,0.0,1158,0.0,7,0.3888888888888889,61.798569956428224,61.798569956428224,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1158,18,0.0,1158,0.0,11,0.6111111111111112,85.3936926143037,85.39369261430369,0.9999999999999999,1.0,0.6321205588285577
n18_mult0.0000_s1159,18,0.0,1159,0.0,4,0.2222222222222222,36.101842558827656,36.101842558827656,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1159,18,0.0,1159,0.0,7,0.3888888888888889,58.63512300105176,58.63512300105176,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1159,18,0.0,1159,0.0,11,0.6111111111111112,84.60069454131789,84.60069454131789,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1160,18,0.0,1160,0.0,4,0.2222222222222222,38.370456429792796,38.370456429792796,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1160,18,0.0,1160,0.0,7,0.3888888888888889,62.74997356553365,62.74997356553365,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1160,18,0.0,1160,0.0,11,0.6111111111111112,90.11077948930752,90.11077948930752,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1161,18,0.0,1161,0.0,4,0.2222222222222222,34.35856596808159,34.35856596808159,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1161,18,0.0,1161,0.0,7,0.3888888888888889,57.34442458992438,57.34442458992439,1.0000000000000002,1.0,0.6321205588285577
n18_mult0.0000_s1161,18,0.0,1161,0.0,11,0.6111111111111112,85.90471344744455,85.90471344744456,1.0000000000000002,1.0,0.6321205588285577
n18_mult0.0000_s1162,18,0.0,1162,0.0,4,0.2222222222222222,29.40475374960546,29.40475374960546,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1162,18,0.0,1162,0.0,7,0.3888888888888889,45.50877403420116,45.50877403420116,1.0,1.0,0.6321205588285577
n18_mult0.0000_s1162,18,0.0,1162,0.0,11,0.6111111111111112,60.945639124034905,60.94563912403491,1.0000000000000002,1.0,0.6321205588285577
n18_mult0.0200_s1163,18,0.02,1163,0.16009850697656614,4,0.2222222222222222,37.80858974886935,37.80858974886934,0.9999999999999997,0.9240570184042233,0.6321205588285577
n18_mult0.0200_s1163,18,0.02,1163,0.16009850697656614,7,0.3888888888888889,60.57452676175557,60.57452676175558,1.0000000000000002,0.9240570184042233,0.6321205588285577
n18_mult0.0200_s1163,18,0.02,1163,0.16009850697656614,11,0.6111111111111112,82.67472326746213,82.67472326746213,1.0,0.9240570184042233,0.6321205588285577
n18_mult0.0200_s1164,18,0.02,1164,0.26182462154579333,4,0.2222222222222222,38.513561773887986,38.513561773887986,1.0,0.8798026993937752,0.6321205588285577
n18_mult0.0200_s1164,18,0.02,1164,0.26182462154579333,7,0.3888888888888889,60.04083011806968,60.04083011806968,1.0,0.8798026993937752,0.6321205588285577
n18_mult0.0200_s1164,18,0.02,1164,0.26182462154579333,11,0.6111111111111112,81.55699943384276,81.55699943384278,1.0000000000000002,0.8798026993937752,0.6321205588285577
n18_mult0.0200_s1165,18,0.02,1165,0.26739865022227527,4,0.2222222222222222,37.854069035480904,37.854069035480904,1.0,0.8774618093496508,0.6321205588285577
n18_mult0.0200_s1165,18,0.02,1165,0.26739865022227527,7,0.3888888888888889,60.561807724151336,60.561807724151336,1.0,0.8774618093496508,0.6321205588285577
n18_mult0.0200_s1165,18,0.02,1165,0.26739865022227527,11,0.6111111111111112,84.54477149296073,84.54477149296076,1.0000000000000004,0.8774618093496508,0.6321205588285577
n18_mult0.0200_s1166,18,0.02,1166,0.213045554238665,4,0.2222222222222222,36.65399038196674,36.653990381966736,0.9999999999999998,0.9006556253578731,0.6321205588285577
n18_mult0.0200_s1166,18,0.02,1166,0.213045554238665,7,0.3888888888888889,57.44873718282682,57.44873718282682,1.0,0.9006556253578731,0.6321205588285577
n18_mult0.0200_s1166,18,0.02,1166,0.213045554238665,11,0.6111111111111112,82.58288707891083,82.58288707891083,1.0,0.9006556253578731,0.6321205588285577
n18_mult0.0200_s1167,18,0.02,1167,0.24113033483967505,4,0.2222222222222222,34.763267687083335,34.76326768708335,1.0000000000000004,0.888568373706181,0.6321205588285577
n18_mult0.0200_s1167,18,0.02,1167,0.24113033483967505,7,0.3888888888888889,56.5694542364583,56.56945423645833,1.0000000000000004,0.888568373706181,0.6321205588285577
n18_mult0.0200_s1167,18,0.02,1167,0.24113033483967505,11,0.6111111111111112,78.7776631215112,78.77766312151121,1.0000000000000002,0.888568373706181,0.6321205588285577
n18_mult0.0200_s1168,18,0.02,1168,0.11217961277253097,4,0.2222222222222222,37.335177922229114,37.33517792222912,1.0000000000000002,0.9459500458632105,0.6321205588285577
n18_mult0.0200_s1168,18,0.02,1168,0.11217961277253097,7,0.3888888888888889,60.788955971179575,60.78895597117959,1.0000000000000002,0.9459500458632105,0.6321205588285577
n18_mult0.0200_s1168,18,0.02,1168,0.11217961277253097,11,0.6111111111111112,84.8033381489751,84.80333814897512,1.0000000000000002,0.9459500458632105,0.6321205588285577
n18_mult0.0500_s1169,18,0.05,1169,0.5331123348933219,4,0.2222222222222222,38.71855541491786,38.71855541491786,1.0,0.7751164083387017,0.6321205588285577
n18_mult0.0500_s1169,18,0.05,1169,0.5331123348933219,7,0.3888888888888889,58.822976153967964,58.822976153967964,1.0,0.7751164083387017,0.6321205588285577
n18_mult0.0500_s1169,18,0.05,1169,0.5331123348933219,11,0.6111111111111112,79.7356509756475,79.73565097564749,0.9999999999999998,0.7751164083387017,0.6321205588285577
n18_mult0.0500_s1170,18,0.05,1170,0.2924967912456986,4,0.2222222222222222,37.46498714081809,37.464987140818074,0.9999999999999997,0.8670261266158493,0.6321205588285577
n18_mult0.0500_s1170,18,0.05,1170,0.2924967912456986,7,0.3888888888888889,58.034363447552806,58.034363447552806,1.0,0.8670261266158493,0.6321205588285577
n18_mult0.0500_s1170,18,0.05,1170,0.2924967912456986,11,0.6111111111111112,79.65654550099309,79.65654550099309,1.0,0.8670261266158493,0.6321205588285577
n18_mult0.0500_s1171,18,0.05,1171,0.30087410179609164,4,0.2222222222222222,39.930714692750925,39.93071469275093,1.0000000000000002,0.8635806318137261,0.6321205588285577
n18_mult0.0500_s1171,18,0.05,1171,0.30087410179609164,7,0.3888888888888889,63.173225239597826,63.17322523959783,1.0000000000000002,0.8635806318137261,0.6321205588285577
n18_mult0.0500_s1171,18,0.05,1171,0.30087410179609164,11,0.6111111111111112,89.57078248906453,89.57078248906454,1.0000000000000002,0.8635806318137261,0.6321205588285577
n18_mult0.0500_s1172,18,0.05,1172,0.4103655852421627,4,0.2222222222222222,34.520113791494126,34.52011379149413,1.0000000000000002,0.8202255217346833,0.6321205588285577
n18_mult0.0500_s1172,18,0.05,1172,0.4103655852421627,7,0.3888888888888889,50.669581632153374,50.66958163215339,1.0000000000000002,0.8202255217346833,0.6321205588285577
n18_mult0.0500_s1172,18,0.05,1172,0.4103655852421627,11,0.6111111111111112,68.45689135389962,68.45689135389962,1.0,0.8202255217346833,0.6321205588285577
