topology,n,tau,mean_rho_mean,mean_rho_sem,susceptibility_mean,susceptibility_sem,realization
er,600,0.16703061023868787,0.020485878855444072,0.002426059734246952,9.001361285272203,1.737886715299662,2
er,600,0.18679662348227735,0.05048750464511334,0.004861030812277044,8.659658016172097,1.6455829723639446,2
er,600,0.20656263672586683,0.12570210888145672,0.0015088165398311681,5.202174756980396,0.2903210800036441,2
er,600,0.2170266149933587,0.1567184596804162,0.0026602539736052724,4.165164142398193,0.16666415382819047,2
er,600,0.2263286499694563,0.18492265886287626,0.0029086496865301133,3.7668518673835854,0.18194136830064037,2
er,600,0.29190896776026765,0.346492707172055,0.000967263880983132,1.3820945449925681,0.08356301672178679,2
er,600,0.3926285513943649,0.4876145020438499,0.0012959603369586568,0.8277612626298887,0.018871302608748888,2
er,600,0.5281001832620648,0.5980934132292828,0.00020538699257957848,0.5116218543196529,0.017987461125301595,2
er,1000,0.03551026072265819,0.0020831938866577417,0.0007636028101124406,5.578283689348719,4.9099483945899145,0
er,1000,0.04773459976897519,0.0023611111111111107,0.0007855047285733237,11.582734450786395,10.95870889811821,0
er,1000,0.06416714405170042,0.0016933009817045959,9.696064048326234e-05,0.6518490611066511,0.12322711783812765,0
er,1000,0.08522462573437965,0.0022026996876394465,0.00016694976246750805,1.3881359212497597,0.2797421243369622,0
er,1000,0.08625656014042384,0.002973282016956716,0.000500948643162307,4.566519423876286,2.3827802387882127,0
er,1000,0.1042094214803903,0.002795208612226684,9.367257128339327e-05,1.594460629267521,0.16900389170638982,0
er,1000,0.11595021528874469,0.005574380856760374,0.002516147563970434,9.659479841682083,7.740124730344377,0
er,1000,0.12319421722640093,0.004092620481927711,0.00014250410952300048,3.010462637345149,0.756499929465712,0
er,1000,0.1421790129724116,0.008486306336456938,0.0014550369145350356,11.88131498677912,5.508185910659255,0
er,1000,0.15586585418684631,0.009592257920571173,0.0009363665015209243,6.4560254959645516,1.0400662758370778,0
er,1000,0.16116380871842223,0.014376812806782685,0.0011211900149439861,12.51903473727424,5.165820346569635,0
er,1000,0.18014860446443287,0.056342732039268185,0.007310859915187074,15.033129210884884,3.2630843801295377,0
er,1000,0.1991334002104435,0.12551121151271755,0.0012014636769005788,5.439358482647231,0.21983865609601994,0
er,1000,0.20952237510639163,0.17122978023203927,0.0034304205481580415,3.7735067421772337,0.3300533500657625,0
er,1000,0.21811819595645413,0.19455126059794736,0.0005571329883794137,2.9526752582747844,0.16761619023981686,0
er,1000,0.2816500502900284,0.34995035698348953,0.0005624626906063041,1.447390228226183,0.0791320745230889,0
er,1000,0.37860753911411527,0.4898772869254797,0.0007173805278813841,0.8080313137130389,0.03473403258186813,0
er,1000,0.5089424572317263,0.5985359493529674,0.00027489080633683044,0.5204023154237575,0.013024880316585241,0
er,1000,0.035198254146097986,0.002286721274935919,0.0004232535734670094,6.579698581124423,3.4997694773788823,1
er,1000,0.0473398307667165,0.0023694695196701215,0.0008414423845014461,11.518678530455752,11.076379583382042,1
er,1000,0.06366962315003902,0.0023013484899141873,0.0003981762612157248,4.392383729254409,2.7695470166325924,1
er,1000,0.08447580995063517,0.0026181321743006794,0.0003397232404540065,3.1652930092936167,0.8778524298178291,1
er,1000,0.0856323490475621,0.00298659868494372,0.00047551949657288517,7.496168399764729,3.360033599628945,1
er,1000,0.10343888931992085,0.0036994316282179876,0.0008142231199744971,12.298868291354786,10.175358681165484,1
er,1000,0.11517107908936976,0.0035792098517775546,0.00010535755354204432,2.8979827159555533,0.2160935605978579,1
er,1000,0.12240196868920653,0.003963418031873399,0.00020114557423938338,3.595480325077525,0.9341328064348621,1
er,1000,0.1413650480584922,0.006889278947954975,0.0010863417479184266,6.2421811449679705,2.0994906271483385,1
er,1000,0.1548991427438541,0.010290594004234929,0.0018995352969896082,11.988561690537786,6.577616208463344,1
er,1000,0.16032812742777788,0.011711941379694639,0.0014475143359058717,10.222291812374344,1.6626924107614625,1
er,1000,0.17929120679706356,0.051089100635239054,0.0025281519553684143,12.115622043361071,0.5899105579868574,1
er,1000,0.19825428616634924,0.1244638080909395,0.0013890601800578902,4.541109360831104,0.27833132954147316,1
er,1000,0.20833133293960338,0.1638486292209963,0.0020503739532336967,3.5260460527835424,0.17329271496625132,1
er,1000,0.21721736553563492,0.18930123704446675,0.0018570470985157822,3.363611523014828,0.1471938467369519,1
er,1000,0.28019486431995716,0.33934052156469413,0.0012288851886507906,1.4508025018261912,0.05743340076055616,1
er,1000,0.3768475960072676,0.47907152011590326,0.0005369842878059569,0.8316798004843143,0.026744588525543934,1
er,1000,0.5068405195831481,0.5855349381477767,0.00039521136386080446,0.5385860616108314,0.021199601582160624,1
er,1000,0.035314694647909615,0.0018041652763874981,0.00014567797308228842,1.7604541060792596,0.3357205979210077,2
er,1000,0.0474665089713867,0.0016884940496051607,0.00011146129165624283,0.9827257364442405,0.3420708460736694,2
er,1000,0.063799772202309,0.003388527416305193,0.0009396192851855911,15.162487197839125,12.094331999249139,2
er,1000,0.08475526715498308,0.003008981203425648,0.0007985515809285667,6.8412351394962245,4.6571958665827635,2
er,1000,0.08575332421266128,0.0031094983872761647,0.00041975138325678004,5.479904976237373,2.2294920449811997,2
er,1000,0.10360496276095559,0.003180263596930263,0.0006025910388570724,3.0898520772899154,1.306861735862215,2
er,1000,0.11526111081092014,0.0037801690579468356,0.0001638354585511364,2.2736263713503133,0.26276554748610437,2
er,1000,0.12245465836692809,0.004735012790568346,0.00047518727784437003,4.138951868267855,1.0101428013047848,2
er,1000,0.14130435397290061,0.005701256812367923,0.0008388103163091846,3.6697245779494674,0.6558380764038322,2
er,1000,0.1549225500858857,0.010524552330107887,0.0023098741416124513,10.966153947041068,5.802883868148394,2
er,1000,0.16015404957887314,0.01626098320542765,0.0030565569811722313,8.694769216252425,1.5769663119772168,2
er,1000,0.17900374518484563,0.044301662773884996,0.0016765983515604757,11.460693276511204,0.6602756228567426,2
er,1000,0.19785344079081815,0.1243771549327105,0.0023026856493828973,5.552346996707159,0.6371826565919205,2
er,1000,0.20823152194399852,0.1654151373595818,0.0014434100258645965,3.6862464370325614,0.4387018458349862,2
er,1000,0.21670313639679065,0.19220581692803917,0.002089369957722008,3.4641491126430415,0.29646452814904484,2
er,1000,0.2798841531273265,0.34232496385274164,0.0006023339476492791,1.399340122169783,0.038034363601607044,2
er,1000,0.37619251129936077,0.4817774719163608,8.32102310765886e-05,0.8378395775829088,0.025199656736092656,2
er,1000,0.5056406515925115,0.5924809531753976,0.0009145063858214755,0.516646491358072,0.00242666797680795,2
ba,300,0.020392749244712995,0.00500324074074074,0.0004348510504755389,0.8309711570826545,0.234585099869305,0
ba,300,0.027493096074678404,0.0048754629629629625,0.0004448907063835217,1.2470325918189475,0.8753956004183672,0
ba,300,0.037065641454276356,0.0061634259259259255,0.00038975900233859627,1.1016951011480636,0.18026826286927367,0
ba,300,0.048942598187311184,0.007762962962962963,0.000959860267417886,2.3333457476329036,1.1270747159228323,0
ba,300,0.049971155401530784,0.008626388888888888,0.00042596039514308456,1.9312119701993775,0.2648497442103935,0
ba,300,0.06032175582980957,0.009937037037037036,0.001192494340711591,2.3702877461859413,0.4329306031229786,0
ba,300,0.06737011081392848,0.010326388888888888,0.0004936481398117925,2.3770582465552277,0.13133433055797586,0
ba,300,0.07170091347230796,0.01306111111111111,0.0012981637782824742,2.80024786811883,0.2690064868149932,0
ba,300,0.08308007111480636,0.018377777777777778,0.001323942193207713,3.4764492150695387,0.2564323341398521,0
ba,300,0.09082703400814235,0.01933148148148148,0.0034194921235723443,4.036951734662134,0.21794235153286023,0
ba,300,0.09445922875730475,0.02424490740740741,0.002373213521423438,4.05311348861883,0.39901812001382775,0
ba,300,0.10583838639980314,0.034443981481481485,0.0007378502148329524,4.853783494213256,0.35112361707355444,0
ba,300,0.11721754404230153,0.05001481481481482,0.002714545213399869,5.674265050931698,0.4107393306217818,0
ba,300,0.12245118802759467,0.06037407407407408,0.0028948255319689916,5.496923904984255,0.5698339681538857,0
ba,300,0.12859670168479992,0.07960324074074074,0.0019408350354943361,5.13527177251772,0.544666466967874,0
ba,300,0.16508623905989436,0.16395416666666665,0.002718018440460625,2.758846052957855,0.11585895838465292,0
ba,300,0.22256596090189804,0.2785601851851852,0.0007129038375355522,1.4485384568473683,0.05642054609761374,0
ba,300,0.3000589705978665,0.3961712962962963,0.0013173355466193173,0.9363515680990178,0.056343489205224306,0
ba,300,0.022966285184039596,0.00617824074074074,0.0004167464772671582,3.580531424223465,2.0203074221122157,1
ba,300,0.030819771856411025,0.0053620370370370376,0.0006799585859117437,1.0627037916302886,0.5403938553942923,1
ba,300,0.041358814874480815,0.006911111111111111,0.0006190417872319104,1.603152875316004,0.5856281595224135,1
ba,300,0.055119084441695027,0.007665277777777777,0.0004118558867985576,1.9574526955080467,0.28664649448635127,1
ba,300,0.0555017595779429,0.007962499999999999,0.000300693048543125,2.652912456474672,0.9039638834811317,1
ba,300,0.06709051534485753,0.009244444444444442,0.0008089078113600945,2.0880906118936275,0.3739254825520541,1
ba,300,0.07448098611134214,0.009895833333333333,0.0007781412198321262,1.640734376857453,0.1392041807725211,1
ba,300,0.07906194624802004,0.013454629629629629,0.001443913621203192,3.0558377773527363,0.5737573271717938,1
ba,300,0.09103337715118254,0.018281944444444444,0.0014068128160429577,3.9830852670301646,0.0647831601880789,1
ba,300,0.09995029588796234,0.021910185185185185,0.001718717145423193,3.901617024111249,0.31549418868621326,1
ba,300,0.10300480805434506,0.021562962962962964,0.002764432241812084,4.432305658713384,0.6131500611615915,1
ba,300,0.11497623895750755,0.034609259259259256,0.0011266376588176489,5.961098653536543,0.4232939436445449,1
ba,300,0.12694766986067008,0.06338796296296295,0.002149726631103908,5.893294801328358,0.36679980982350213,1
ba,300,0.1341290196286742,0.07241203703703704,0.002936534283173032,5.4454560834264125,0.3588641275096294,1
ba,300,0.13891910076383257,0.08702731481481482,0.004218416113648285,5.350379213155677,1.005970953330423,1
ba,300,0.1799954041828504,0.19022592592592594,0.0014620560949195323,2.414707309048161,0.09230270970657752,1
ba,300,0.24154612936588957,0.310962962962963,0.0025946879759866683,1.3506656990166124,0.06787990942843543,1
ba,300,0.3241445684489426,0.4264162037037037,0.0006024604591373265,0.8689619234160071,0.07050269877148671,1
ba,300,0.020911565903116786,0.0045986111111111115,0.0002499455530559713,0.6553161142745121,0.26344507466281536,2
ba,300,0.02819304279953829,0.005659259259259259,0.000700873124550345,1.2767691489315263,0.4698986971500255,2
ba,300,0.03800995420329228,0.005717129629629629,0.00030886939923563053,1.49776877506355,0.7769400667445405,2
ba,300,0.050187758167480286,0.006488425925925925,0.0007423090554261871,1.110574241156622,0.22272835944606573,2
ba,300,0.05124514685445859,0.0088125,0.0009979251952721405,2.9196945710710844,1.2019489969223136,2
ba,300,0.06185935353811464,0.01074675925925926,0.0007111024204555105,2.3829819524630578,0.2336617567402984,2
ba,300,0.06908887766846004,0.010676388888888888,0.00134068284247642,2.1498864344636086,0.17326283184547633,2
ba,300,0.073530948908749,0.011322222222222221,0.0011017890842169745,2.295123317580786,0.2238928133695886,2
ba,300,0.08520254427938337,0.017725925925925923,0.0011960810397631263,3.462614410474734,0.5840327576391919,2
ba,300,0.09314585498299022,0.023560185185185184,0.0021363648861653806,4.826949142049514,0.5971683391661384,2
ba,300,0.09687413965001773,0.027897222222222223,0.0019292364561173559,5.255484916023555,0.23231649146111663,2
ba,300,0.1085457350206521,0.03858287037037037,0.002377111769611671,5.9047918301214075,0.3199939860902013,2
ba,300,0.12021733039128643,0.05388611111111111,0.0019302186104989299,6.658634508080358,0.4015915689939186,2
ba,300,0.12557955192363782,0.05963055555555556,0.004897221580312232,5.528412805853401,0.32164539147908233,2
ba,300,0.1318889257619208,0.07947777777777779,0.003020040610712394,5.324019424362046,0.39592838762007143,2
ba,300,0.16930677016407783,0.17530833333333332,0.002358296010019383,2.300128332688531,0.1367754915403651,2
ba,300,0.22825995143558328,0.29062037037037036,0.001664780311099639,1.3966989857110121,0.035228902899269894,2
ba,300,0.3077408267778152,0.40575694444444443,0.0005111504586527444,0.9179820573602614,0.010253388007622577,2
ba,600,0.019047517760667033,0.002660185185185185,0.00024267415696017743,1.818164195703608,0.7569629633183336,0
ba,600,0.02566444832170877,0.00412037037037037,0.0009675857256534637,8.741082772456918,6.172814303128292,0
ba,600,0.03458003903363176,0.0031284722222222217,0.00014319626056094275,0.9565330936917362,0.07584331522335237,0
ba,600,0.04571404262560088,0.003559259259259259,0.0002465450567757872,2.454630087519889,0.6923273310124423,0
ba,600,0.046592823059283285,0.003910879629629629,0.00024280759691768688,1.8409416121434519,0.290065132065226,0
ba,600,0.05625236281628263,0.006924074074074074,0.0013268842125575694,5.270657748374586,2.2135116632701504,0
ba,600,0.06277873655730462,0.005818287037037037,0.00014000700907972242,3.7027807933455215,0.947239999535585,0
ba,600,0.06679068300696439,0.007126620370370369,0.0008012227715620909,3.113409544849765,0.28517439554110147,0
ba,600,0.07732900319764614,0.012181018518518518,0.0011157757345570147,5.872212990476261,1.1264857135087112,0
ba,600,0.08458748590350133,0.013392129629629629,0.0010437020238598048,5.47256526420501,0.32129046065570466,0
ba,600,0.0878673233883279,0.01371087962962963,0.0005080623385181485,6.9541013905955245,1.0969577519843527,0
ba,600,0.09840564357900965,0.021666666666666667,0.0024493556572237215,7.334174629434594,0.532588936454016,0
ba,600,0.1089439637696914,0.041873148148148145,0.003238626360514259,9.372737885113281,0.1605673295656637,0
ba,600,0.11397239198886859,0.05162847222222223,0.0037454692828085626,7.95481584393201,0.336334996669648,0
ba,600,0.11948228396037315,0.06728194444444445,0.001677070643605766,6.167155552050344,0.8746427954941033,0
ba,600,0.15356534121942303,0.1527902777777778,0.0013821226904920294,2.6537243086536004,0.3028576786070638,0
ba,600,0.20691251286663398,0.2563916666666667,0.0015378928619161172,1.4721017136392642,0.08141915933081743,0
ba,600,0.27879199590753734,0.37546180555555553,0.0007883502456555048,0.971880937566738,0.059833218632486564,0
ba,600,0.020887115188213994,0.002662962962962963,0.0001973529532520177,2.1919428026039185,1.4203855133925438,1
ba,600,0.028023414117071262,0.002892361111111111,0.0001512098627150508,1.2300996203731418,0.3767802946031119,1
ba,600,0.03759790338208112,0.0032995370370370366,0.0004458370190737742,1.3133902586404576,0.33828403326165435,1
ba,600,0.050129076451713585,0.004644444444444444,0.0008781171206852784,5.2576512730912786,3.7468266685605722,1
ba,600,0.05044361592855209,0.003836342592592592,0.00010334094884876007,2.092113077007566,0.8064669965183747,1
ba,600,0.060980814373424376,0.004770601851851851,0.0004698578206215395,1.9237094998225828,0.22957717181688328,1
ba,600,0.06767819902319311,0.0060870370370370375,0.00037712721610682823,4.367265075800395,1.7222851123550489,1
ba,600,0.07183255229513516,0.006050694444444444,0.00031605722865032145,2.9981612748097772,0.33548405162149464,1
ba,600,0.08268429021684595,0.010320601851851852,0.0009350968952792079,4.585874768913008,0.05944752818710581,1
ba,600,0.09080115568064143,0.015711342592592593,0.0012307405395963432,7.9480216537445845,1.3506924214368348,1
ba,600,0.09353602813855674,0.015210416666666667,0.00037734679009405233,6.107679977508101,0.5388613810714706,1
ba,600,0.10438776606026753,0.030159027777777778,0.0034615759909602272,7.291348283670305,0.2861869490656179,1
ba,600,0.11523950398197833,0.044517129629629636,0.0012760088791594064,7.599978981880963,0.5174553879297441,1
ba,600,0.12182430962908147,0.05805532407407407,0.001454329815970316,7.1615937253863144,1.2952949606961424,1
ba,600,0.12609124190368912,0.07168356481481482,0.002285313158439947,5.413983331393955,0.2965283123761959,1
ba,600,0.16344684498070117,0.16762777777777782,0.0013589708229137373,2.4075920797654633,0.05834169945221063,1
ba,600,0.21929015001590518,0.27457870370370374,0.0015992639928823582,1.4522170640595113,0.09237092512825532,1
ba,600,0.2942128977752746,0.3892525462962963,0.0008354628462345149,0.9412398766430439,0.020089979655460614,1
ba,600,0.017999276410998553,0.0028543981481481476,0.0004319052214801209,1.3540042948213085,0.5929927456161037,2
ba,600,0.02425479216302385,0.003490509259259259,0.000558030031325168,4.279242964964466,2.678975251280559,2
ba,600,0.0326843662733021,0.0037226851851851848,0.00044203864360158415,3.478677558796835,1.9972231093097876,2
ba,600,0.043198263386396527,0.004243287037037037,0.000656410778963598,2.988998081305234,1.7068616083973884,2
ba,600,0.04404357668815362,0.0043861111111111115,0.0008636674686139459,2.029332013513632,0.6085709088522123,2
ba,600,0.053173003843345154,0.0058039351851851845,0.00040147998934139136,3.155713237059247,0.43675279216519564,2
ba,600,0.05935059689591729,0.005247916666666666,0.0007120077751496615,2.452527006094862,0.2773141073954006,2
ba,600,0.06314774430029378,0.00723125,0.0011800816874547593,3.392675432365071,0.7275973368136808,2
ba,600,0.0731224847572424,0.008971527777777776,0.00039608573914177487,4.9203678574292855,0.04957244954221928,2
ba,600,0.07997745907064606,0.013685648148148146,0.0005817756121909041,6.1437193851291045,0.4365151377003531,2
ba,600,0.08309722521419102,0.015589814814814813,0.0012149048516581584,6.78839548756814,0.6208304535809216,2
ba,600,0.09307196567113965,0.01903564814814815,0.0009912705906933187,7.564676184778934,0.4850066427851611,2
ba,600,0.10304670612808828,0.037450000000000004,0.0009682283486433344,6.637175405822259,0.09184456710539712,2
ba,600,0.10777303504822672,0.044371527777777774,0.0005711670190835978,8.880754364152098,1.2214376668178273,2
ba,600,0.1130214465850369,0.05787152777777778,0.0013073807602620533,6.929802013425801,0.3639565932216279,2
ba,600,0.1452287584336289,0.13586666666666666,0.0014386176595822218,3.023428362891913,0.1398074715580375,2
ba,600,0.19570194220414483,0.23669074074074076,0.0011676856587575473,1.6711128424316959,0.15573351332393928,2
ba,600,0.26371670869841946,0.35459675925925926,0.001011560160369896,1.0365781945310935,0.0324673682162744,2
ba,1000,0.018004189540595204,0.001352916666666667,0.0001523455797479017,0.5638568055893789,0.23734469162053273,0
ba,1000,0.02417989242352494,0.002665277777777778,0.00046338270786750054,8.405565644945852,3.9694288510002957,0
ba,1000,0.03247395259280914,0.0020925000000000006,9.559067507081332e-05,1.4991777318127137,0.2737685624872761,0
ba,1000,0.04321005489742849,0.0028650000000000004,0.00024562875982734797,8.507389192089727,5.044145500081934,0
ba,1000,0.04361299787975989,0.0028963888888888893,0.00034130547755983307,4.934613508782714,1.9717423901868358,0
ba,1000,0.052705632945494754,0.0038833333333333337,0.0004274253598835766,6.739681370854887,2.431588769422042,0
ba,1000,0.05857290019204904,0.0033051388888888896,0.0003860710327587282,2.814873231430353,0.3556911232922217,0
ba,1000,0.06220121099356102,0.004864444444444445,0.0002449444591450143,4.72791584594909,0.5761402152975762,0
ba,1000,0.0716967890416273,0.007578472222222223,0.0009496333864564995,7.948828381346807,1.3985546095902115,0
ba,1000,0.07866426991252322,0.008066666666666666,0.0011561499762097096,6.980572135213231,0.6604744741303596,0
ba,1000,0.08119236708969355,0.00976902777777778,0.0009959585869625525,8.8273885822577,0.7358280511224968,0
ba,1000,0.09068794513775982,0.016835833333333335,0.0007408066348006125,9.15827099581523,0.39046729903023764,0
ba,1000,0.10018352318582609,0.03058416666666667,0.0025379435238489663,11.604701706847809,1.1025887521014643,0
ba,1000,0.10564727613932132,0.04036166666666667,0.0021887597842166484,9.778592099979559,1.3524958440796746,0
ba,1000,0.10967910123389235,0.049079027777777784,0.003982542016646133,8.967223602445682,1.5659457456211332,0
ba,1000,0.14188585196391862,0.12472819444444445,0.0010984650105362627,3.179024217534099,0.37019593913797155,0
ba,1000,0.190554794436713,0.23003000000000004,0.0010562752176355144,1.6711240950564628,0.09329982997180179,0
ba,1000,0.2559179028790821,0.33974041666666666,0.0014530388083424822,1.1816723315776962,0.058909658498515094,0
ba,1000,0.017174257562185626,0.0021484722222222226,0.000552717257760918,10.541800054279868,9.119908954643837,1
ba,1000,0.023113807530718747,0.0023047222222222228,0.0003131123219097058,7.087337623199604,4.177182876817413,1
ba,1000,0.03110749309730982,0.002228055555555556,0.0001482368079613424,3.585933282445597,1.1710511033260016,1
ba,1000,0.0412182181492455,0.003239027777777778,0.00040475494129164143,4.431436458820374,1.807186069000249,1
ba,1000,0.04186571708331118,0.0026427777777777777,0.00034777267479394256,2.553226212235989,0.7842264529332353,1
ba,1000,0.05056147700051143,0.003749444444444445,0.00024084951246436208,4.9566250848977145,1.3389988035397964,1
ba,1000,0.0563445682175987,0.0033386111111111116,0.00012352764556206437,2.807862405161657,0.20309554385248227,1
ba,1000,0.05990473585177737,0.0034376388888888894,0.00018303516367620544,3.8035510281600935,0.4160162209522138,1
ba,1000,0.06924799470304331,0.00779027777777778,0.00024669226385370854,9.964764853360354,3.5575270329892907,1
ba,1000,0.07583078921854076,0.008393611111111112,0.0004918361028407872,6.042749202324286,0.6010903433419145,1
ba,1000,0.07859125355430924,0.011007083333333336,0.0013436301171520781,8.815292424836679,0.26012037376832603,1
ba,1000,0.08793451240557518,0.014903611111111112,0.0025581911379230736,8.317575939377823,0.7258884175302842,1
ba,1000,0.09727777125684112,0.027279027777777777,0.0011164902056768928,12.674395379894131,1.4178006505913583,1
ba,1000,0.10205613026085285,0.03633416666666667,0.0028463419099817437,10.375944274184224,1.3915027637431037,1
ba,1000,0.10662103010810706,0.04673319444444445,0.003220456807044474,9.157712455902747,2.155182919869921,1
ba,1000,0.1373512504769443,0.12249763888888889,0.001391027545542809,3.321206712429477,0.26078780675635926,1
ba,1000,0.18485284479590697,0.22051736111111114,0.001424403137853016,1.5502719396048248,0.03800791710089977,1
ba,1000,0.24878240358558312,0.3327779166666667,0.0005704375430172229,1.1288235724443134,0.0669114085755436,1
ba,1000,0.017524842973657074,0.0024804166666666672,0.0003117773434403406,8.666222619801054,2.970632101351833,2
ba,1000,0.023574436275681357,0.002002083333333334,0.00023805716268527057,5.027338072773269,1.6384989106494108,2
ba,1000,0.031712355229177085,0.0026522222222222225,0.0004801209231256696,6.385970793253614,4.2412219240479,2
ba,1000,0.042059623136776976,0.002591666666666667,0.00041266828466544924,2.1713754868213337,0.3315184462687513,2
ba,1000,0.042659491935293344,0.002462083333333334,0.00021733602387469624,2.240264437342282,0.5377376747740196,2
ba,1000,0.051527291541519846,0.0034062500000000004,0.0005167039699297386,3.8062708237944767,1.049922416412491,2
ba,1000,0.05738559116867521,0.004383333333333334,0.0005168049894489618,3.963835518766001,0.4755097704820787,2
ba,1000,0.06099495994626272,0.004889027777777778,0.0008782552432957877,8.738135670104311,3.717701113700224,2
ba,1000,0.07046262835100559,0.0070391666666666675,0.001179972394093627,5.48161047873635,0.6970425201679604,2
ba,1000,0.07719515456896155,0.0077776388888888895,0.000860527352160797,6.161902916811272,0.19767334436651565,2
ba,1000,0.07993029675574846,0.010891111111111112,0.0012187710323182557,8.078346771137303,0.3491764433000493,2
ba,1000,0.08939796516049134,0.01679013888888889,0.0016742628955961367,9.547631223410754,0.6202126920500817,2
ba,1000,0.0988656335652342,0.03337222222222223,0.0027407739268511364,10.170241163046107,1.1438407801174606,2
ba,1000,0.1038429990450063,0.03932458333333334,0.001800349522749343,11.023286377393388,1.5446261679732516,2
ba,1000,0.10833330196997706,0.050017777777777786,0.0017934233564306414,8.062173460097888,0.651790583516402,2
ba,1000,0.13968970605568204,0.12573569444444443,0.0007621570730917533,3.004238439943581,0.21813203916859694,2
ba,1000,0.1879107321377119,0.22851013888888888,0.0006361706415213917,1.6377154894711712,0.08082893069390497,2
ba,1000,0.25277770459661314,0.33847777777777777,0.0004715274300440479,1.129464070640396,0.062195480485256596,2
