d,n,trial,lambda1,lambda2,lambda_min,lambda2_abs,bipartite_like,connected,bound,gap
4,8192,3,4.000000000000005,3.4596646195760146,-3.463300082589513,3.463300082589513,False,True,3.4641016151377544,-0.000801532548241557
4,8192,4,3.9999999999999902,3.4612664719318764,-3.462727315182646,3.462727315182646,False,True,3.4641016151377544,-0.0013742999551085155
4,8192,5,4.000000000000008,3.4615476307423654,-3.463096562342249,3.463096562342249,False,True,3.4641016151377544,-0.0010050527955054456
4,8192,6,4.000000000000003,3.4588928000535986,-3.4605841576255436,3.4605841576255436,False,True,3.4641016151377544,-0.0035174575122107754
4,8192,7,3.9999999999999973,3.4607498740242897,-3.4589537411291693,3.4607498740242897,False,True,3.4641016151377544,-0.0033517411134647013
4,8192,8,3.999999999999996,3.466935677663843,-3.4619341807729107,3.466935677663843,False,True,3.4641016151377544,0.002834062526088754
4,8192,9,4.0000000000000036,3.456701137080384,-3.4611085357612215,3.4611085357612215,False,True,3.4641016151377544,-0.0029930793765329256
6,64,0,5.999999999999998,3.9658994318621095,-4.207454262497313,4.207454262497313,False,True,4.47213595499958,-0.2646816925022666
6,64,1,6.0000000000000036,3.90215381879828,-4.273510379439971,4.273510379439971,False,True,4.47213595499958,-0.1986255755596087
6,64,2,5.999999999999995,4.174564025745653,-4.542596992748867,4.542596992748867,False,True,4.47213595499958,0.07046103774928714
6,64,3,6.000000000000002,4.1798776468812395,-4.148415425424627,4.1798776468812395,False,True,4.47213595499958,-0.2922583081183401
6,64,4,5.999999999999999,3.9130095112285668,-4.2123960240713965,4.2123960240713965,False,True,4.47213595499958,-0.25973993092818315
6,64,5,6.000000000000002,4.253746264783622,-4.200429134991766,4.253746264783622,False,True,4.47213595499958,-0.21838969021595744
6,64,6,5.999999999999991,3.9529465739260967,-4.34581768200614,4.34581768200614,False,True,4.47213595499958,-0.12631827299343978
6,64,7,5.999999999999995,4.121488995114111,-4.276637601666851,4.276637601666851,False,True,4.47213595499958,-0.19549835333272902
6,64,8,5.999999999999998,4.260077786919349,-4.198488626149514,4.260077786919349,False,True,4.47213595499958,-0.21205816808023048
6,64,9,6.000000000000001,4.036161597492339,-4.286510608234019,4.286510608234019,False,True,4.47213595499958,-0.1856253467655602
6,64,10,6.0000000000000036,4.164557215924174,-4.3215788139401194,4.3215788139401194,False,True,4.47213595499958,-0.15055714105946016
6,64,11,5.999999999999993,4.281883705094085,-4.117589001311446,4.281883705094085,False,True,4.47213595499958,-0.1902522499054946
6,64,12,5.999999999999991,4.253663925297668,-4.320123721032493,4.320123721032493,False,True,4.47213595499958,-0.15201223396708663
6,64,13,6.0,4.12049975780646,-4.4143958039337905,4.4143958039337905,False,True,4.47213595499958,-0.057740151065789114
6,64,14,5.999999999999999,3.984174012285667,-4.085562503073749,4.085562503073749,False,True,4.47213595499958,-0.38657345192583037
6,64,15,6.000000000000002,4.221101738865053,-4.202736117314276,4.221101738865053,False,True,4.47213595499958,-0.2510342161345269
6,64,16,6.0000000000000036,4.000608338576077,-4.049136877926292,4.049136877926292,False,True,4.47213595499958,-0.4229990770732872
6,64,17,5.9999999999999964,4.357593642590259,-4.142838433025695,4.357593642590259,False,True,4.47213595499958,-0.11454231240932078
6,64,18,6.000000000000004,4.034350441701372,-4.641372597470485,4.641372597470485,False,True,4.47213595499958,0.16923664247090553
6,64,19,5.9999999999999964,4.284750763980171,-4.366502285601141,4.366502285601141,False,True,4.47213595499958,-0.10563366939843899
6,64,20,6.0000000000000036,4.202053871765719,-4.0630468876639245,4.202053871765719,False,True,4.47213595499958,-0.2700820832338602
6,64,21,5.999999999999998,4.1435086381269475,-4.1298285469855776,4.1435086381269475,False,True,4.47213595499958,-0.32862731687263214
6,64,22,5.999999999999995,4.019387430340049,-4.223561627719682,4.223561627719682,False,True,4.47213595499958,-0.24857432727989792
6,64,23,6.000000000000002,4.319809308319707,-4.2722913086364835,4.319809308319707,False,True,4.47213595499958,-0.15232664667987272
6,64,24,6.000000000000002,3.8995887857561575,-4.077339930238369,4.077339930238369,False,True,4.47213595499958,-0.39479602476121034
6,64,25,6.000000000000005,4.245236790834854,-4.221077264526891,4.245236790834854,False,True,4.47213595499958,-0.22689916416472578
6,64,26,6.000000000000002,4.099815546719169,-4.2261322759498245,4.2261322759498245,False,True,4.47213595499958,-0.24600367904975506
6,64,27,6.0,4.225921333992737,-4.165102340563998,4.225921333992737,False,True,4.47213595499958,-0.24621462100684255
6,64,28,6.000000000000006,4.040824513866059,-4.216209361112412,4.216209361112412,False,True,4.47213595499958,-0.25592659388716754
6,64,29,5.9999999999999964,4.128211147025097,-4.3835498422076284,4.3835498422076284,False,True,4.47213595499958,-0.08858611279195117
6,64,30,5.999999999999995,4.030022151675388,-4.423899942783515,4.423899942783515,False,True,4.47213595499958,-0.04823601221606477
6,64,31,6.0,4.119868193381269,-4.3189478148594915,4.3189478148594915,False,True,4.47213595499958,-0.15318814014008808
6,64,32,5.999999999999989,3.8170755634599924,-4.092358160481801,4.092358160481801,False,True,4.47213595499958,-0.3797777945177785
6,64,33,5.999999999999993,4.113160287778312,-4.220486316273421,4.220486316273421,False,True,4.47213595499958,-0.25164963872615864
6,64,34,5.9999999999999964,4.091246969129601,-4.208986330627493,4.208986330627493,False,True,4.47213595499958,-0.2631496243720868
6,64,35,5.999999999999999,3.9971699027170065,-4.4049487804842675,4.4049487804842675,False,True,4.47213595499958,-0.06718717451531209
6,64,36,6.000000000000002,4.0865176537643855,-4.352776326768252,4.352776326768252,False,True,4.47213595499958,-0.11935962823132762
6,64,37,6.000000000000002,4.122392849808476,-4.111058483044861,4.122392849808476,False,True,4.47213595499958,-0.34974310519110396
6,64,38,5.999999999999998,4.347709447786984,-4.480858335656665,4.480858335656665,False,True,4.47213595499958,0.008722380657085083
6,64,39,6.000000000000001,4.105579673578059,-4.16272916022246,4.16272916022246,False,True,4.47213595499958,-0.30940679477711974
6,128,0,5.999999999999993,4.279313673772811,-4.433794753404069,4.433794753404069,False,True,4.47213595499958,-0.03834120159551091
6,128,1,6.000000000000007,4.2073467464468415,-4.251128877103061,4.251128877103061,False,True,4.47213595499958,-0.22100707789651874
6,128,2,5.999999999999993,4.281063772159365,-4.319272163477265,4.319272163477265,False,True,4.47213595499958,-0.15286379152231433
6,128,3,6.0,4.273249448208415,-4.38890317301131,4.38890317301131,False,True,4.47213595499958,-0.08323278198826944
6,128,4,6.000000000000002,4.345916931300464,-4.217808474208053,4.345916931300464,False,True,4.47213595499958,-0.12621902369911542
6,128,5,6.0,4.3347819727155885,-4.373650287389748,4.373650287389748,False,True,4.47213595499958,-0.09848566760983157
6,128,6,6.0,4.210634158765203,-4.3112530824598325,4.3112530824598325,False,True,4.47213595499958,-0.1608828725397471
6,128,7,5.999999999999999,4.369377745252464,-4.422472298839917,4.422472298839917,False,True,4.47213595499958,-0.049663656159662395
6,128,8,6.000000000000009,4.45039995845836,-4.258778483133928,4.45039995845836,False,True,4.47213595499958,-0.021735996541219826
6,128,9,6.0,4.407923160589556,-4.34549601730754,4.407923160589556,False,True,4.47213595499958,-0.06421279441002348
6,128,10,6.000000000000009,4.25130894923882,-4.2890535847754965,4.2890535847754965,False,True,4.47213595499958,-0.18308237022408314
6,128,11,6.000000000000005,4.34878798663648,-4.39955366156831,4.39955366156831,False,True,4.47213595499958,-0.07258229343126921
6,128,12,5.9999999999999964,4.4392593287720805,-4.517220320296125,4.517220320296125,False,True,4.47213595499958,0.04508436529654514
6,128,13,6.0,4.299333813061787,-4.323357385047711,4.323357385047711,False,True,4.47213595499958,-0.1487785699518689
6,128,14,5.999999999999998,4.258349419101779,-4.529401500485643,4.529401500485643,False,True,4.47213595499958,0.05726554548606355
6,128,15,5.999999999999999,4.168724785124354,-4.359555803808556,4.359555803808556,False,True,4.47213595499958,-0.1125801511910236
6,128,16,6.0,4.2312290062977835,-4.390444551093134,4.390444551093134,False,True,4.47213595499958,-0.08169140390644536
6,128,17,5.9999999999999964,4.227479334221965,-4.308898286920882,4.308898286920882,False,True,4.47213595499958,-0.16323766807869777
6,128,18,5.999999999999998,4.333445917097522,-4.201864345373332,4.333445917097522,False,True,4.47213595499958,-0.13869003790205792
6,128,19,6.0000000000000036,4.3262777516047795,-4.321098017381251,4.3262777516047795,False,True,4.47213595499958,-0.14585820339480016
6,128,20,5.999999999999998,4.200606290146438,-4.3608582051888805,4.3608582051888805,False,True,4.47213595499958,-0.11127774981069916
6,128,21,6.000000000000003,4.30701776640608,-4.329457170629874,4.329457170629874,False,True,4.47213595499958,-0.14267878436970527
6,128,22,5.999999999999998,4.268001402901302,-4.332354707636185,4.332354707636185,False,True,4.47213595499958,-0.1397812473633948
6,128,23,5.9999999999999964,4.280342449847739,-4.307342102744619,4.307342102744619,False,True,4.47213595499958,-0.16479385225496035
6,128,24,5.999999999999993,4.199192462380653,-4.451089193873019,4.451089193873019,False,True,4.47213595499958,-0.02104676112656101
6,128,25,6.0000000000000036,4.256724886841802,-4.409213040943603,4.409213040943603,False,True,4.47213595499958,-0.06292291405597705
6,128,26,6.000000000000003,4.2716169932332315,-4.4463210288249515,4.4463210288249515,False,True,4.47213595499958,-0.025814926174628106
6,128,27,6.0000000000000036,4.253714627046177,-4.377282203288965,4.377282203288965,False,True,4.47213595499958,-0.09485375171061428
6,128,28,6.000000000000005,4.272770711096876,-4.440237991997321,4.440237991997321,False,True,4.47213595499958,-0.03189796300225822
6,128,29,6.0,4.391681380980449,-4.304248312470567,4.391681380980449,False,True,4.47213595499958,-0.08045457401913048
6,128,30,6.000000000000008,4.312673106613907,-4.353977275693289,4.353977275693289,False,True,4.47213595499958,-0.11815867930629054
6,128,31,6.0000000000000036,4.212337330198334,-4.408277624979055,4.408277624979055,False,True,4.47213595499958,-0.06385833002052443
6,128,32,5.999999999999998,4.172633515103034,-4.410117493984624,4.410117493984624,False,True,4.47213595499958,-0.06201846101495523
6,128,33,6.0,4.415364110212435,-4.503025488561086,4.503025488561086,False,True,4.47213595499958,0.030889533561506255
6,128,34,6.000000000000004,4.254887246167851,-4.477593692332028,4.477593692332028,False,True,4.47213595499958,0.005457737332448254
6,128,35,6.000000000000003,4.2853304363399936,-4.248476902942697,4.2853304363399936,False,True,4.47213595499958,-0.18680551865958606
6,128,36,6.000000000000001,4.115401811728176,-4.461737441495735,4.461737441495735,False,True,4.47213595499958,-0.010398513503844242
6,128,37,5.9999999999999964,4.4499559754488756,-4.396367254041392,4.4499559754488756,False,True,4.47213595499958,-0.022179979550704054
6,128,38,5.9999999999999964,4.172076828297926,-4.413790392874625,4.413790392874625,False,True,4.47213595499958,-0.058345562124954675
6,128,39,5.999999999999998,4.252818049214594,-4.30604551760669,4.30604551760669,False,True,4.47213595499958,-0.16609043739288953
6,256,0,6.000000000000011,4.425452217956807,-4.403683105510428,4.425452217956807,False,True,4.47213595499958,-0.0466837370427724
6,256,1,5.999999999999991,4.460734550179664,-4.404956101557154,4.460734550179664,False,True,4.47213595499958,-0.011401404819915584
6,256,2,6.000000000000002,4.371349086357399,-4.35266867453312,4.371349086357399,False,True,4.47213595499958,-0.10078686864218067
6,256,3,5.999999999999996,4.3971468976327595,-4.398878341799029,4.398878341799029,False,True,4.47213595499958,-0.07325761320055069
6,256,4,5.9999999999999964,4.350703306190561,-4.366039864461988,4.366039864461988,False,True,4.47213595499958,-0.10609609053759161
6,256,5,5.999999999999991,4.4682034640696475,-4.3560328984040115,4.4682034640696475,False,True,4.47213595499958,-0.0039324909299320865
6,256,6,6.000000000000006,4.476175811933172,-4.453025916285984,4.476175811933172,False,True,4.47213595499958,0.004039856933592212
6,256,7,6.000000000000001,4.3896233177966435,-4.400415031891124,4.400415031891124,False,True,4.47213595499958,-0.07172092310845546
6,256,8,6.000000000000002,4.306180150379533,-4.3801692666824525,4.3801692666824525,False,True,4.47213595499958,-0.09196668831712707
6,256,9,6.000000000000009,4.4500920261267005,-4.362725828584355,4.4500920261267005,False,True,4.47213595499958,-0.022043928872879093
6,256,10,6.000000000000002,4.3498593640563135,-4.384244776198825,4.384244776198825,False,True,4.47213595499958,-0.08789117880075459
6,256,11,6.00000000000001,4.374467189114158,-4.421785151555355,4.421785151555355,False,True,4.47213595499958,-0.05035080344422482
6,256,12,6.0,4.356133228548178,-4.412811054190748,4.412811054190748,False,True,4.47213595499958,-0.05932490080883124
6,256,13,6.000000000000005,4.363634565827475,-4.328686251235674,4.363634565827475,False,True,4.47213595499958,-0.10850138917210472
6,256,14,5.999999999999999,4.300115904177712,-4.488227072382208,4.488227072382208,False,True,4.47213595499958,0.01609111738262836
6,256,15,5.9999999999999964,4.275365423963379,-4.478866339150179,4.478866339150179,False,True,4.47213595499958,0.0067303841505994555
6,256,16,6.000000000000002,4.438385671233525,-4.4052664779662045,4.438385671233525,False,True,4.47213595499958,-0.0337502837660546
6,256,17,6.0000000000000036,4.436650761018953,-4.348444811915633,4.436650761018953,False,True,4.47213595499958,-0.03548519398062666
6,256,18,6.000000000000008,4.32762971476555,-4.42034292723276,4.42034292723276,False,True,4.47213595499958,-0.05179302776681993
6,256,19,6.000000000000002,4.3643741812720735,-4.39030754605476,4.39030754605476,False,True,4.47213595499958,-0.08182840894482002
6,256,20,5.999999999999998,4.303605065453502,-4.472973835152489,4.472973835152489,False,True,4.47213595499958,0.0008378801529094204
6,256,21,5.999999999999998,4.390589908738284,-4.372414471922476,4.390589908738284,False,True,4.47213595499958,-0.08154604626129558
6,256,22,6.000000000000011,4.3379335936338475,-4.382004367941604,4.382004367941604,False,True,4.47213595499958,-0.09013158705797597
6,256,23,6.0000000000000036,4.425667407876003,-4.3682923068042525,4.425667407876003,False,True,4.47213595499958,-0.04646854712357662
6,256,24,6.0,4.415215862237935,-4.382087304063465,4.415215862237935,False,True,4.47213595499958,-0.05692009276164445
6,256,25,6.0000000000000036,4.4337178805517965,-4.407616136139244,4.4337178805517965,False,True,4.47213595499958,-0.03841807444778311
6,256,26,6.000000000000002,4.362020538408997,-4.378215896010536,4.378215896010536,False,True,4.47213595499958,-0.09392005898904365
6,256,27,6.000000000000001,4.335728022223871,-4.419445798950812,4.419445798950812,False,True,4.47213595499958,-0.05269015604876781
6,256,28,6.000000000000002,4.233987847399423,-4.3752559952817585,4.3752559952817585,False,True,4.47213595499958,-0.09687995971782115
6,256,29,5.999999999999991,4.384814432621719,-4.3433784196791425,4.384814432621719,False,True,4.47213595499958,-0.08732152237786028
6,256,30,5.999999999999996,4.435791918277239,-4.337691130181627,4.435791918277239,False,True,4.47213595499958,-0.036344036722340434
6,256,31,5.999999999999993,4.308646402260989,-4.365997871179245,4.365997871179245,False,True,4.47213595499958,-0.1061380838203343
6,256,32,5.999999999999998,4.4459947537113855,-4.3826408035260895,4.4459947537113855,False,True,4.47213595499958,-0.026141201288194083
6,256,33,5.99999999999999,4.365206863514981,-4.433429220842856,4.433429220842856,False,True,4.47213595499958,-0.03870673415672332
6,256,34,5.999999999999998,4.3733351031527565,-4.403734938066631,4.403734938066631,False,True,4.47213595499958,-0.06840101693294898
6,256,35,5.999999999999991,4.348382130425365,-4.424420909199524,4.424420909199524,False,True,4.47213595499958,-0.04771504580005548
6,256,36,6.000000000000005,4.317794008376279,-4.418590238266864,4.418590238266864,False,True,4.47213595499958,-0.053545716732715576
6,256,37,6.000000000000002,4.385317987440679,-4.411289589679118,4.411289589679118,False,True,4.47213595499958,-0.060846365320461615
6,256,38,5.999999999999991,4.347224204409041,-4.354142747259373,4.354142747259373,False,True,4.47213595499958,-0.11799320774020661
6,256,39,5.99999999999999,4.353979290135008,-4.4343441826043986,4.4343441826043986,False,True,4.47213595499958,-0.037791772395181056
6,512,0,5.999999999999991,4.41659093215641,-4.423607264199421,4.423607264199421,False,True,4.47213595499958,-0.048528690800158536
6,512,1,6.000000000000008,4.41811476406451,-4.434015066908458,4.434015066908458,False,True,4.47213595499958,-0.038120888091121685
6,512,2,6.000000000000007,4.409649529027599,-4.428496286333236,4.428496286333236,False,True,4.47213595499958,-0.04363966866634339
6,512,3,6.0,4.395707391435495,-4.418057782088192,4.418057782088192,False,True,4.47213595499958,-0.054078172911387945
6,512,4,6.000000000000011,4.437480172292526,-4.39865605449641,4.437480172292526,False,True,4.47213595499958,-0.03465578270705372
6,512,5,6.000000000000003,4.425238943438972,-4.409400365827882,4.425238943438972,False,True,4.47213595499958,-0.04689701156060799
6,512,6,6.000000000000001,4.36449136489183,-4.431206126169219,4.431206126169219,False,True,4.47213595499958,-0.040929828830361004
6,512,7,6.000000000000003,4.369749384496327,-4.409682819246192,4.409682819246192,False,True,4.47213595499958,-0.062453135753387734
6,512,8,5.9999999999999964,4.422370517429628,-4.4221584077373235,4.422370517429628,False,True,4.47213595499958,-0.049765437569951665
6,512,9,5.9999999999999964,4.373071462445431,-4.4318250955869845,4.4318250955869845,False,True,4.47213595499958,-0.04031085941259516
6,512,10,5.999999999999997,4.401314036242857,-4.405163313049996,4.405163313049996,False,True,4.47213595499958,-0.06697264194958397
6,512,11,6.000000000000003,4.381916118447428,-4.431167987506609,4.431167987506609,False,True,4.47213595499958,-0.04096796749297038
6,512,12,6.0,4.349896962595747,-4.450800928774822,4.450800928774822,False,True,4.47213595499958,-0.021335026224758025
6,512,13,6.00000000000001,4.419271460112045,-4.484025158326991,4.484025158326991,False,True,4.47213595499958,0.011889203327410947
6,512,14,6.000000000000002,4.41418034787765,-4.415880185601127,4.415880185601127,False,True,4.47213595499958,-0.05625576939845267
6,512,15,6.000000000000001,4.419613695848445,-4.453571686312618,4.453571686312618,False,True,4.47213595499958,-0.018564268686962038
6,512,16,6.000000000000002,4.353132713529995,-4.424372097700566,4.424372097700566,False,True,4.47213595499958,-0.04776385729901378
6,512,17,6.000000000000005,4.427432334088385,-4.430370153429236,4.430370153429236,False,True,4.47213595499958,-0.041765801570343264
6,512,18,5.999999999999998,4.446616186580583,-4.444455500350817,4.446616186580583,False,True,4.47213595499958,-0.025519768418996946
6,512,19,6.000000000000001,4.419272335138348,-4.4427283209158,4.4427283209158,False,True,4.47213595499958,-0.02940763408377922
6,512,20,5.9999999999999964,4.392515109333081,-4.449572506259183,4.449572506259183,False,True,4.47213595499958,-0.02256344874039673
6,512,21,5.999999999999998,4.426920970688861,-4.446681294364012,4.446681294364012,False,True,4.47213595499958,-0.02545466063556745
6,512,22,6.000000000000008,4.449351856709415,-4.452633839227588,4.452633839227588,False,True,4.47213595499958,-0.019502115771991235
6,512,23,5.999999999999997,4.439092407881283,-4.3941745405122,4.439092407881283,False,True,4.47213595499958,-0.0330435471182966
6,512,24,6.000000000000001,4.4293525364488,-4.422793579202666,4.4293525364488,False,True,4.47213595499958,-0.04278341855077983
6,512,25,5.999999999999995,4.431738454193043,-4.4614276754789755,4.4614276754789755,False,True,4.47213595499958,-0.010708279520604158
6,512,26,5.999999999999993,4.391290531239682,-4.423584503698134,4.423584503698134,False,True,4.47213595499958,-0.04855145130144578
6,512,27,6.000000000000004,4.425791755940571,-4.414166841581056,4.425791755940571,False,True,4.47213595499958,-0.04634419905900877
6,512,28,6.000000000000001,4.402740634096575,-4.460019885098126,4.460019885098126,False,True,4.47213595499958,-0.012116069901453308
6,512,29,6.000000000000003,4.39040091631959,-4.439627158882508,4.439627158882508,False,True,4.47213595499958,-0.0325087961170718
6,512,30,6.000000000000006,4.443401846761429,-4.4281398033237185,4.443401846761429,False,True,4.47213595499958,-0.028734108238150924
6,512,31,6.000000000000003,4.391678385731146,-4.413914999700739,4.413914999700739,False,True,4.47213595499958,-0.058220955298840416
6,512,32,6.0000000000000036,4.424680187109419,-4.413395681355632,4.424680187109419,False,True,4.47213595499958,-0.047455767890160594
6,512,33,6.000000000000004,4.38703284032782,-4.381487683756098,4.38703284032782,False,True,4.47213595499958,-0.08510311467175935
6,512,34,6.000000000000002,4.5250394723721685,-4.413049200546369,4.5250394723721685,False,True,4.47213595499958,0.052903517372588915
6,512,35,5.999999999999999,4.424557635452617,-4.450895679507559,4.450895679507559,False,True,4.47213595499958,-0.0212402754920209
6,512,36,6.000000000000015,4.4574477910739,-4.464603578391937,4.464603578391937,False,True,4.47213595499958,-0.007532376607642277
6,512,37,6.0000000000000036,4.430997976957327,-4.464487996603608,4.464487996603608,False,True,4.47213595499958,-0.007647958395971877
6,512,38,6.000000000000002,4.3898455147731426,-4.484244912426867,4.484244912426867,False,True,4.47213595499958,0.012108957427287237
6,512,39,6.000000000000008,4.4050896379717805,-4.474278692110716,4.474278692110716,False,True,4.47213595499958,0.002142737111136661
6,1024,0,5.999999999999994,4.457273179644983,-4.449660395191669,4.457273179644983,False,True,4.47213595499958,-0.014862775354596458
6,1024,1,6.000000000000014,4.441259697084487,-4.431215624348922,4.441259697084487,False,True,4.47213595499958,-0.030876257915092964
6,1024,2,5.9999999999999964,4.43733492425053,-4.44211884006111,4.44211884006111,False,True,4.47213595499958,-0.03001711493846937
6,1024,3,6.000000000000001,4.431400124996554,-4.456583006523929,4.456583006523929,False,True,4.47213595499958,-0.015552948475650474
6,1024,4,5.999999999999998,4.44343346033229,-4.431647643100204,4.44343346033229,False,True,4.47213595499958,-0.028702494667289358
6,1024,5,6.0,4.4503776148954675,-4.439860740717961,4.4503776148954675,False,True,4.47213595499958,-0.02175834010411215
6,1024,6,5.999999999999986,4.469109997060101,-4.464205561623369,4.469109997060101,False,True,4.47213595499958,-0.003025957939478907
6,1024,7,6.000000000000008,4.434958208686392,-4.456810832092229,4.456810832092229,False,True,4.47213595499958,-0.015325122907350774
6,1024,8,5.999999999999993,4.483188802927089,-4.463596996297972,4.483188802927089,False,True,4.47213595499958,0.011052847927509823
6,1024,9,6.0000000000000036,4.41891723683294,-4.426869281338753,4.426869281338753,False,True,4.47213595499958,-0.045266673660826484
6,1024,10,6.000000000000009,4.443525421421304,-4.43120786533447,4.443525421421304,False,True,4.47213595499958,-0.028610533578275366
6,1024,11,6.0,4.438926891561112,-4.435090640136522,4.438926891561112,False,True,4.47213595499958,-0.03320906343846719
6,1024,12,5.9999999999999964,4.42332579107538,-4.461353852598208,4.461353852598208,False,True,4.47213595499958,-0.010782102401371674
6,1024,13,6.00000000000001,4.451335788631676,-4.467145965746144,4.467145965746144,False,True,4.47213595499958,-0.004989989253435745
6,1024,14,6.00000000000001,4.445370244271286,-4.4494825225844785,4.4494825225844785,False,True,4.47213595499958,-0.022653432415101094
6,1024,15,5.999999999999993,4.454728394864667,-4.449858927904857,4.454728394864667,False,True,4.47213595499958,-0.01740756013491218
6,1024,16,6.000000000000004,4.43214086713035,-4.442381349217423,4.442381349217423,False,True,4.47213595499958,-0.029754605782156496
6,1024,17,6.000000000000001,4.466147789163168,-4.437335310838269,4.466147789163168,False,True,4.47213595499958,-0.005988165836411596
6,1024,18,5.999999999999992,4.460084388120626,-4.421436759259533,4.460084388120626,False,True,4.47213595499958,-0.012051566878954034
6,1024,19,5.999999999999999,4.4310464114468235,-4.428606149755798,4.4310464114468235,False,True,4.47213595499958,-0.04108954355275607
6,2048,0,5.9999999999999964,4.4586254270764165,-4.456507655416942,4.4586254270764165,False,True,4.47213595499958,-0.013510527923163096
6,2048,1,5.999999999999996,4.452850770847342,-4.45533623213879,4.45533623213879,False,True,4.47213595499958,-0.01679972286078968
6,2048,2,6.000000000000002,4.45887790657235,-4.462318424141362,4.462318424141362,False,True,4.47213595499958,-0.009817530858217793
6,2048,3,6.000000000000002,4.473504599675609,-4.453468695241288,4.473504599675609,False,True,4.47213595499958,0.0013686446760292625
6,2048,4,6.000000000000004,4.446819471697135,-4.454574544661302,4.454574544661302,False,True,4.47213595499958,-0.01756141033827774
6,2048,5,5.999999999999995,4.437387396820774,-4.438878205943948,4.438878205943948,False,True,4.47213595499958,-0.033257749055631614
6,2048,6,5.999999999999995,4.456386194514558,-4.4588977988918765,4.4588977988918765,False,True,4.47213595499958,-0.01323815610770307
6,2048,7,6.000000000000008,4.453012593823161,-4.450608877460748,4.453012593823161,False,True,4.47213595499958,-0.019123361176418996
6,2048,8,6.000000000000005,4.455244660098924,-4.444752374959926,4.455244660098924,False,True,4.47213595499958,-0.016891294900655218
6,2048,9,6.000000000000006,4.4435714247359,-4.457997951292375,4.457997951292375,False,True,4.47213595499958,-0.014138003707204305
6,2048,10,6.000000000000011,4.464824897958417,-4.473603902507945,4.473603902507945,False,True,4.47213595499958,0.0014679475083649862
6,2048,11,5.999999999999991,4.453238809620815,-4.4490525989258565,4.453238809620815,False,True,4.47213595499958,-0.018897145378764968
6,2048,12,6.0,4.453083822709081,-4.45460473411197,4.45460473411197,False,True,4.47213595499958,-0.0175312208876095
6,2048,13,6.000000000000002,4.452951089752006,-4.464038288762157,4.464038288762157,False,True,4.47213595499958,-0.008097666237422807
6,2048,14,6.000000000000004,4.450236091825202,-4.464222143867232,4.464222143867232,False,True,4.47213595499958,-0.007913811132347348
6,2048,15,6.000000000000009,4.4565087084922705,-4.443247795216099,4.4565087084922705,False,True,4.47213595499958,-0.015627246507309067
6,2048,16,6.000000000000006,4.4567899814769465,-4.455410030917628,4.4567899814769465,False,True,4.47213595499958,-0.015345973522633116
6,2048,17,6.000000000000006,4.447118131270739,-4.461990544618865,4.461990544618865,False,True,4.47213595499958,-0.010145410380714814
6,2048,18,6.0,4.450841342259674,-4.458679696723902,4.458679696723902,False,True,4.47213595499958,-0.013456258275677868
6,2048,19,5.99999999999999,4.443646989106702,-4.4519945479175895,4.4519945479175895,False,True,4.47213595499958,-0.02014140708199008
6,4096,0,6.0000000000000036,4.460552414008986,-4.465554104861232,4.465554104861232,False,True,4.47213595499958,-0.006581850138347889
6,4096,1,6.000000000000002,4.459520126066686,-4.465258061015446,4.465258061015446,False,True,4.47213595499958,-0.006877893984133188
6,4096,2,6.000000000000015,4.458493035537999,-4.457097295222005,4.458493035537999,False,True,4.47213595499958,-0.013642919461580583
6,4096,3,6.000000000000008,4.458493113899904,-4.468514147151741,4.468514147151741,False,True,4.47213595499958,-0.0036218078478382765
6,4096,4,6.000000000000011,4.450617008246962,-4.4722651942068765,4.4722651942068765,False,True,4.47213595499958,0.00012923920729690508
6,4096,5,6.000000000000001,4.454228985710181,-4.465297340081278,4.465297340081278,False,True,4.47213595499958,-0.006838614918301289
6,4096,6,5.999999999999998,4.457927742937933,-4.466308627862489,4.466308627862489,False,True,4.47213595499958,-0.005827327137090776
6,4096,7,5.999999999999997,4.462059481984836,-4.473923395356333,4.473923395356333,False,True,4.47213595499958,0.001787440356753045
6,4096,8,6.000000000000004,4.457271620376796,-4.4629753768000775,4.4629753768000775,False,True,4.47213595499958,-0.009160578199502112
6,4096,9,6.0000000000000036,4.46595763775782,-4.469261615592625,4.469261615592625,False,True,4.47213595499958,-0.0028743394069543626
6,8192,0,5.999999999999997,4.4600062731580055,-4.460207424639507,4.460207424639507,False,True,4.47213595499958,-0.011928530360072465
6,8192,1,6.000000000000009,4.463890100200477,-4.4709895323334425,4.4709895323334425,False,True,4.47213595499958,-0.0011464226661370702
6,8192,2,5.999999999999995,4.464779633636615,-4.462660387828302,4.464779633636615,False,True,4.47213595499958,-0.00735632136296438
6,8192,3,5.999999999999996,4.46672178073011,-4.467948860571979,4.467948860571979,False,True,4.47213595499958,-0.00418709442760079
6,8192,4,6.000000000000006,4.460477520306663,-4.466644834697361,4.466644834697361,False,True,4.47213595499958,-0.005491120302218988
6,8192,5,6.000000000000009,4.4622696273341775,-4.462174609382827,4.4622696273341775,False,True,4.47213595499958,-0.009866327665402075
6,8192,6,6.0,4.477467118183856,-4.468414317844602,4.477467118183856,False,True,4.47213595499958,0.005331163184276733
6,8192,7,6.000000000000008,4.475043126405211,-4.459150862526435,4.475043126405211,False,True,4.47213595499958,0.002907171405631459
6,8192,8,6.0000000000000036,4.469235979189056,-4.467968912179311,4.469235979189056,False,True,4.47213595499958,-0.0028999758105232587
