n_vars,n_communities,alpha,mu,trial,n_clauses,satisfiable,hit_cap,decisions,backtracks,modularity_q,runtime_sec
80,4,5.300000000000001,1.0,9,424,0,0,189,378,-0.010112584549661817,0.18715500831604004
80,4,5.300000000000001,1.0,10,424,0,0,182,364,-0.022817283730865084,0.18827176094055176
80,4,5.300000000000001,1.0,11,424,0,0,145,290,0.0012076757248526485,0.15351247787475586
80,4,5.300000000000001,1.0,12,424,0,0,165,330,-0.004231191408567717,0.1726069450378418
80,4,5.300000000000001,1.0,13,424,0,0,171,342,-0.022844478066532184,0.1754920482635498
80,4,5.300000000000001,1.0,14,424,0,0,191,382,-0.03578156520707253,0.2304527759552002
80,4,5.300000000000001,1.0,15,424,0,0,152,304,0.0017379652703611373,0.16495299339294434
80,4,5.300000000000001,1.0,16,424,0,0,222,444,-0.00606804517226376,0.2173912525177002
80,4,5.300000000000001,1.0,17,424,0,0,152,304,-0.005055674221747561,0.14959716796875
80,4,5.300000000000001,1.0,18,424,0,0,155,310,-0.020535431747161915,0.1658163070678711
80,4,5.300000000000001,1.0,19,424,0,0,83,166,0.0017132431470274004,0.08823204040527344
80,4,5.300000000000001,1.0,20,424,0,0,175,350,-0.008061884419129015,0.1775345802307129
80,4,5.300000000000001,1.0,21,424,0,0,65,130,-0.03610048059807762,0.06798601150512695
80,4,5.300000000000001,1.0,22,424,0,0,116,232,0.002207685613701972,0.12156820297241211
80,4,5.300000000000001,1.0,23,424,0,0,94,188,-0.0073016791266168335,0.09954619407653809
80,4,5.300000000000001,1.0,24,424,0,0,79,158,-0.011942021676357752,0.0834503173828125
80,4,5.5,1.0,0,440,0,0,162,324,-0.017721533516988075,0.1649155616760254
80,4,5.5,1.0,1,440,0,0,105,210,-0.01778351698806245,0.10824394226074219
80,4,5.5,1.0,2,440,0,0,117,234,-0.013192148760330598,0.12349605560302734
80,4,5.5,1.0,3,440,0,0,178,356,-0.0026297061524334295,0.17672157287597656
80,4,5.5,1.0,4,440,0,0,145,290,-0.014766988062442608,0.15008878707885742
80,4,5.5,1.0,5,440,0,0,154,308,-0.013107208448117559,0.16347384452819824
80,4,5.5,1.0,6,440,0,0,88,176,-0.01940886134067954,0.09791755676269531
80,4,5.5,1.0,7,440,0,0,99,198,-0.002262396694214887,0.10368800163269043
80,4,5.5,1.0,8,440,0,0,75,150,-0.02007805325987145,0.08478140830993652
80,4,5.5,1.0,9,440,0,0,188,376,-0.007074150596877882,0.19670534133911133
80,4,5.5,1.0,10,440,0,0,174,348,-0.005630165289256202,0.18356895446777344
80,4,5.5,1.0,11,440,0,0,118,236,-0.007070707070707075,0.16881942749023438
80,4,5.5,1.0,12,440,0,0,104,208,-0.009466253443526182,0.11637616157531738
80,4,5.5,1.0,13,440,0,0,193,386,-0.023138200183654728,0.19196271896362305
80,4,5.5,1.0,14,440,0,0,110,220,-0.007503443526170807,0.11242079734802246
80,4,5.5,1.0,15,440,0,0,70,140,-0.02510101010101013,0.07299590110778809
80,4,5.5,1.0,16,440,0,0,77,154,-0.01990243342516071,0.08271098136901855
80,4,5.5,1.0,17,440,0,0,145,290,-0.0027949954086317827,0.15485930442810059
80,4,5.5,1.0,18,440,0,0,143,286,0.005992883379247006,0.15641117095947266
80,4,5.5,1.0,19,440,0,0,128,256,-0.00853764921946741,0.12941241264343262
80,4,5.5,1.0,20,440,0,0,126,252,-0.02223255280073462,0.12571287155151367
80,4,5.5,1.0,21,440,0,0,123,246,-0.013460743801652901,0.13202381134033203
80,4,5.5,1.0,22,440,0,0,104,208,0.0043916437098255184,0.10658073425292969
80,4,5.5,1.0,23,440,0,0,120,240,-0.02186065197428834,0.1263282299041748
80,4,5.5,1.0,24,440,0,0,127,254,0.019929981634527076,0.12916064262390137
80,4,5.7,1.0,0,456,0,0,95,190,-0.01262033617181356,0.09535384178161621
80,4,5.7,1.0,1,456,0,0,99,198,-0.00949864915700558,0.10660171508789062
80,4,5.7,1.0,2,456,0,0,67,134,-0.03073488423788518,0.07990121841430664
80,4,5.7,1.0,3,456,0,0,95,190,-0.0206131801237988,0.156358003616333
80,4,5.7,1.0,4,456,0,0,88,176,-0.003995887623542312,0.10206055641174316
80,4,5.7,1.0,5,456,0,0,85,170,-0.009773306316473461,0.09506630897521973
80,4,5.7,1.0,6,456,0,0,158,316,-0.02807167162545742,0.17511415481567383
80,4,5.7,1.0,7,456,0,0,110,220,0.006661237645771326,0.12481355667114258
80,4,5.7,1.0,8,456,0,0,57,114,-0.03369733422249583,0.0700979232788086
80,4,5.7,1.0,9,456,0,0,67,134,-0.00408565883519716,0.0671229362487793
80,4,5.7,1.0,10,456,0,0,73,146,0.0037308488081802815,0.0861053466796875
80,4,5.7,1.0,11,456,0,0,103,206,-0.0184437091754728,0.10754132270812988
80,4,5.7,1.0,12,456,0,0,93,186,-0.020996845183133273,0.10128283500671387
80,4,5.7,1.0,13,456,0,0,60,120,-0.02658510310864884,0.06510138511657715
80,4,5.7,1.0,14,456,0,0,136,272,-0.003485046681030078,0.1446986198425293
80,4,5.7,1.0,15,456,0,0,63,126,0.0067071919564994364,0.07047700881958008
80,4,5.7,1.0,16,456,0,0,61,122,0.012915298724393828,0.06572699546813965
80,4,5.7,1.0,17,456,0,0,78,156,-0.014306752505044297,0.09168767929077148
80,4,5.7,1.0,18,456,0,0,89,178,-0.025765406449847823,0.09600591659545898
80,4,5.7,1.0,19,456,0,0,151,302,-0.020862188365650992,0.15311169624328613
80,4,5.7,1.0,20,456,0,0,63,126,-0.029872439383058044,0.0671701431274414
80,4,5.7,1.0,21,456,0,0,95,190,-0.008255745357545918,0.102142333984375
80,4,5.7,1.0,22,456,0,0,115,230,-0.014268279128620782,0.12566423416137695
80,4,5.7,1.0,23,456,0,0,173,346,-0.006769176840737336,0.18198919296264648
80,4,5.7,1.0,24,456,0,0,89,178,-0.008131775589070162,0.10088825225830078
80,4,5.9,1.0,0,472,0,0,135,270,0.019426888825050254,0.1575915813446045
80,4,5.9,1.0,1,472,0,0,98,196,-0.018715686743911393,0.105499267578125
80,4,5.9,1.0,2,472,0,0,48,96,-0.016669858597465614,0.05536794662475586
80,4,5.9,1.0,3,472,0,0,62,124,-0.0184693095853682,0.06786870956420898
80,4,5.9,1.0,4,472,0,0,42,84,-0.001295724408694833,0.04905962944030762
80,4,5.9,1.0,5,472,0,0,114,228,-0.004246265440965256,0.12685084342956543
80,4,5.9,1.0,6,472,0,0,64,128,-0.0073384484024386284,0.07483673095703125
80,4,5.9,1.0,7,472,0,0,100,200,-0.017746137763733294,0.11214327812194824
80,4,5.9,1.0,8,472,0,0,61,122,-0.028165796865523958,0.06759119033813477
80,4,5.9,1.0,9,472,0,0,64,128,-0.014304837371125798,0.07191896438598633
80,4,5.9,1.0,10,472,0,0,97,194,-0.013153747326757961,0.10451745986938477
80,4,5.9,1.0,11,472,0,0,135,270,-0.01090443359187973,0.1426830291748047
80,4,5.9,1.0,12,472,0,0,98,196,-0.0047839062849117375,0.1093893051147461
80,4,5.9,1.0,13,472,0,0,68,136,0.007264635002713141,0.07293510437011719
80,4,5.9,1.0,14,472,0,0,96,192,-0.0075539037313671065,0.10238456726074219
80,4,5.9,1.0,15,472,0,0,74,148,-0.00992391234958026,0.08663225173950195
80,4,5.9,1.0,16,472,0,0,74,148,-0.021428827923010645,0.08543276786804199
80,4,5.9,1.0,17,472,0,0,69,138,-0.010677008522455254,0.08086943626403809
80,4,5.9,1.0,18,472,0,0,133,266,-0.0024647690638067085,0.1485576629638672
80,4,5.9,1.0,19,472,0,0,72,144,-0.02835232532158704,0.08198809623718262
80,4,5.9,1.0,20,472,0,0,95,190,-0.006897562960835012,0.10932755470275879
80,4,5.9,1.0,21,472,0,0,80,160,-0.01779002681221873,0.09391474723815918
80,4,5.9,1.0,22,472,0,0,164,328,-0.026354376137125372,0.18228769302368164
80,4,5.9,1.0,23,472,0,0,69,138,-0.009351359762520363,0.08859634399414062
80,4,5.9,1.0,24,472,0,0,86,172,-0.015867885984231875,0.09073114395141602
80,4,6.1,1.0,0,488,0,0,74,148,-0.02041435247394667,0.08022427558898926
80,4,6.1,1.0,1,488,0,0,72,144,-0.008242445280539891,0.08066320419311523
80,4,6.1,1.0,2,488,0,0,63,126,-0.018054435784884602,0.07187986373901367
80,4,6.1,1.0,3,488,0,0,60,120,-0.033982240437158494,0.06868529319763184
80,4,6.1,1.0,4,488,0,0,86,172,-0.030755434620323097,0.1015622615814209
80,4,6.1,1.0,5,488,0,0,54,108,-0.0288854175998089,0.06865048408508301
80,4,6.1,1.0,6,488,0,0,94,188,-0.01623480844456389,0.10022830963134766
80,4,6.1,1.0,7,488,0,0,86,172,0.007154401445250667,0.0941314697265625
80,4,6.1,1.0,8,488,0,0,110,220,-0.005730426408671503,0.1173698902130127
80,4,6.1,1.0,9,488,0,0,129,258,0.007402617277314935,0.15845203399658203
80,4,6.1,1.0,10,488,0,0,59,118,-0.012114985517632668,0.06971096992492676
80,4,6.1,1.0,11,488,0,0,68,136,0.0015555480904177535,0.08200383186340332
80,4,6.1,1.0,12,488,0,0,61,122,-0.005056697721639934,0.0755763053894043
80,4,6.1,1.0,13,488,0,0,88,176,-0.017179148377079033,0.10521888732910156
80,4,6.1,1.0,14,488,0,0,92,184,0.0036887112186090934,0.12152338027954102
80,4,6.1,1.0,15,488,0,0,105,210,-0.00018849472961272873,0.11917996406555176
80,4,6.1,1.0,16,488,0,0,53,106,-0.013203962495147666,0.05937671661376953
80,4,6.1,1.0,17,488,0,0,47,94,-0.014438509659888334,0.05567312240600586
80,4,6.1,1.0,18,488,0,0,60,120,-0.003065372211771035,0.06847739219665527
80,4,6.1,1.0,19,488,0,0,107,214,-0.005612850488220016,0.1243600845336914
80,4,6.1,1.0,20,488,0,0,128,256,0.0010273895906118269,0.1433274745941162
80,4,6.1,1.0,21,488,0,0,111,222,-0.021172063961300717,0.12253904342651367
80,4,6.1,1.0,22,488,0,0,44,88,-0.013800240377437364,0.05492830276489258
80,4,6.1,1.0,23,488,0,0,118,236,-0.006434015646928859,0.13657546043395996
80,4,6.1,1.0,24,488,0,0,79,158,0.006337901997670876,0.09674239158630371
80,4,6.300000000000001,1.0,0,504,0,0,67,134,-0.027623806724335828,0.08314633369445801
80,4,6.300000000000001,1.0,1,504,0,0,116,232,-0.007992497410486847,0.13628911972045898
80,4,6.300000000000001,1.0,2,504,0,0,65,130,-0.03182214243722183,0.0811607837677002
80,4,6.300000000000001,1.0,3,504,0,0,40,80,-0.02679183813443075,0.0484621524810791
80,4,6.300000000000001,1.0,4,504,0,0,92,184,-0.012215328518238602,0.11653852462768555
80,4,6.300000000000001,1.0,5,504,0,0,64,128,-0.013884514711234322,0.08230781555175781
80,4,6.300000000000001,1.0,6,504,0,0,65,130,-0.008376550208560818,0.07803559303283691
80,4,6.300000000000001,1.0,7,504,0,0,132,264,-0.0051816508496402985,0.1468648910522461
80,4,6.300000000000001,1.0,8,504,0,0,69,138,-0.038981796422272647,0.08148407936096191
80,4,6.300000000000001,1.0,9,504,0,0,63,126,-0.023486709498614283,0.07724547386169434
80,4,6.300000000000001,1.0,10,504,0,0,129,258,-0.027317614288513786,0.17093706130981445
80,4,6.300000000000001,1.0,11,504,0,0,69,138,-0.017385606505976904,0.0814523696899414
80,4,6.300000000000001,1.0,12,504,0,0,70,140,-0.006014494275076318,0.08197999000549316
80,4,6.300000000000001,1.0,13,504,0,0,159,318,-0.026303679908177287,0.1799299716949463
80,4,6.300000000000001,1.0,14,504,0,0,37,74,-0.005981250524901331,0.04785728454589844
80,4,6.300000000000001,1.0,15,504,0,0,81,162,0.01535948741636571,0.09583520889282227
80,4,6.300000000000001,1.0,16,504,0,0,42,84,-0.002172216623274853,0.05311751365661621
80,4,6.300000000000001,1.0,17,504,0,0,47,94,-0.015186269981243554,0.05302858352661133
80,4,6.300000000000001,1.0,18,504,0,0,99,198,-0.005421355785112422,0.11870694160461426
80,4,6.300000000000001,1.0,19,504,0,0,104,208,0.004193086699700435,0.11607122421264648
80,4,6.300000000000001,1.0,20,504,0,0,28,56,-0.0212856233028191,0.034209251403808594
80,4,6.300000000000001,1.0,21,504,0,0,67,134,-0.015333242350438148,0.09055900573730469
80,4,6.300000000000001,1.0,22,504,0,0,40,80,-0.028019232384311775,0.05911135673522949
80,4,6.300000000000001,1.0,23,504,0,0,63,126,-0.011229388874891548,0.08818769454956055
80,4,6.300000000000001,1.0,24,504,0,0,62,124,-0.011322996276700005,0.07749176025390625
80,4,6.5,1.0,0,520,0,0,48,96,5.999342537803959e-05,0.05696392059326172
80,4,6.5,1.0,1,520,0,0,130,260,-0.011478468113083506,0.1555180549621582
80,4,6.5,1.0,2,520,0,0,103,206,-0.012269066403681785,0.11854815483093262
80,4,6.5,1.0,3,520,0,0,56,112,-0.007153188691650228,0.06649303436279297
80,4,6.5,1.0,4,520,0,0,35,70,0.00917735042735042,0.04417753219604492
80,4,6.5,1.0,5,520,0,0,77,154,-0.0006459566074950851,0.08608198165893555
80,4,6.5,1.0,6,520,0,0,80,160,-0.02334894806048652,0.09830522537231445
80,4,6.5,1.0,7,520,0,0,39,78,0.0017726824457593576,0.04901528358459473
80,4,6.5,1.0,8,520,0,0,75,150,-0.02631245890861275,0.08668184280395508
80,4,6.5,1.0,9,520,0,0,56,112,-0.009749342537804073,0.07050108909606934
80,4,6.5,1.0,10,520,0,0,59,118,0.0015869493754109287,0.07582545280456543
80,4,6.5,1.0,11,520,0,0,91,182,0.01755424063116371,0.1104130744934082
80,4,6.5,1.0,12,520,0,0,92,184,-0.02016354372123602,0.11480283737182617
80,4,6.5,1.0,13,520,0,0,60,120,-0.009121466140696928,0.06900787353515625
80,4,6.5,1.0,14,520,0,0,53,106,-0.0013568376068376214,0.06231212615966797
80,4,6.5,1.0,15,520,0,0,69,138,-0.004302268244575927,0.0860600471496582
80,4,6.5,1.0,16,520,0,0,38,76,-0.022686554898093368,0.049593210220336914
80,4,6.5,1.0,17,520,0,0,106,212,-0.006800624589086118,0.11846613883972168
80,4,6.5,1.0,18,520,0,0,59,118,-0.018694115713346483,0.07666945457458496
80,4,6.5,1.0,19,520,0,0,58,116,-0.016236028928336622,0.07194662094116211
80,4,6.5,1.0,20,520,0,0,40,80,0.006951019066403684,0.05153369903564453
80,4,6.5,1.0,21,520,0,0,74,148,0.008720414201183427,0.089385986328125
80,4,6.5,1.0,22,520,0,0,56,112,-0.013611932938856014,0.0685281753540039
80,4,6.5,1.0,23,520,0,0,97,194,-0.022659434582511517,0.11172056198120117
80,4,6.5,1.0,24,520,0,0,116,232,-0.014935075608152534,0.1359255313873291
80,4,2.5,0.66,0,200,1,0,25,3,0.2522611111111111,0.00616908073425293
80,4,2.5,0.66,1,200,1,0,12,0,0.2932,0.0043947696685791016
80,4,2.5,0.66,2,200,1,0,26,1,0.2997333333333333,0.00652313232421875
80,4,2.5,0.66,3,200,1,0,33,19,0.29533333333333334,0.010625600814819336
80,4,2.5,0.66,4,200,1,0,27,0,0.24742777777777777,0.006277799606323242
80,4,2.5,0.66,5,200,1,0,21,0,0.22533888888888887,0.005674839019775391
80,4,2.5,0.66,6,200,1,0,25,0,0.2311833333333333,0.006363868713378906
80,4,2.5,0.66,7,200,1,0,16,0,0.2522833333333333,0.004456043243408203
80,4,2.5,0.66,8,200,1,0,24,1,0.18278333333333333,0.006028652191162109
80,4,2.5,0.66,9,200,1,0,28,0,0.28576666666666667,0.006914377212524414
80,4,2.5,0.66,10,200,1,0,24,1,0.26094999999999996,0.0067522525787353516
80,4,2.5,0.66,11,200,1,0,17,0,0.20884999999999998,0.004664182662963867
80,4,2.5,0.66,12,200,1,0,20,0,0.25471666666666665,0.0053920745849609375
80,4,2.5,0.66,13,200,1,0,16,0,0.20885555555555552,0.004731893539428711
80,4,2.5,0.66,14,200,1,0,24,0,0.28097222222222223,0.00623774528503418
80,4,2.5,0.66,15,200,1,0,25,0,0.27981666666666666,0.0064203739166259766
80,4,2.5,0.66,16,200,1,0,24,0,0.2376555555555555,0.005800485610961914
80,4,2.5,0.66,17,200,1,0,24,2,0.3113444444444444,0.0066187381744384766
80,4,2.5,0.66,18,200,1,0,25,0,0.19136111111111107,0.006445884704589844
80,4,2.5,0.66,19,200,1,0,28,1,0.30803888888888886,0.0071485042572021484
80,4,2.5,0.66,20,200,1,0,19,0,0.21278333333333332,0.005109310150146484
80,4,2.5,0.66,21,200,1,0,22,0,0.2523944444444444,0.005694866180419922
80,4,2.5,0.66,22,200,1,0,16,0,0.26003333333333334,0.0044116973876953125
80,4,2.5,0.66,23,200,1,0,15,0,0.19091666666666668,0.004292488098144531
80,4,2.5,0.66,24,200,1,0,22,0,0.22479444444444444,0.005350828170776367
80,4,2.7,0.66,0,216,1,0,13,0,0.2664275643956714,0.0046274662017822266
80,4,2.7,0.66,1,216,1,0,28,1,0.28640355890870295,0.007180213928222656
80,4,2.7,0.66,2,216,1,0,17,0,0.22614692882182594,0.0048525333404541016
80,4,2.7,0.66,3,216,1,0,22,0,0.2636269242493522,0.0060939788818359375
80,4,2.7,0.66,4,216,1,0,20,0,0.2373352004267642,0.0057713985443115234
80,4,2.7,0.66,5,216,1,0,25,1,0.23530140222527057,0.006808757781982422
80,4,2.7,0.66,6,216,1,0,24,3,0.2496141975308642,0.007541656494140625
80,4,2.7,0.66,7,216,1,0,26,1,0.25721593507087337,0.00719451904296875
80,4,2.7,0.66,8,216,1,0,28,2,0.19093411827465326,0.007409334182739258
80,4,2.7,0.66,9,216,1,0,28,0,0.24273643499466543,0.007428884506225586
80,4,2.7,0.66,10,216,1,0,16,0,0.24520842859320224,0.00490260124206543
80,4,2.7,0.66,11,216,1,0,16,0,0.23947854747751865,0.004741668701171875
80,4,2.7,0.66,12,216,1,0,15,1,0.25926402225270534,0.0046770572662353516
80,4,2.7,0.66,13,216,1,0,13,0,0.2720193187014175,0.004560708999633789
80,4,2.7,0.66,14,216,1,0,18,0,0.2625219097698522,0.005605936050415039
80,4,2.7,0.66,15,216,1,0,19,0,0.23066224660874868,0.0058994293212890625
80,4,2.7,0.66,16,216,1,0,32,0,0.2170924782807499,0.007937192916870117
80,4,2.7,0.66,17,216,1,0,14,3,0.21407750342935525,0.005396842956542969
80,4,2.7,0.66,18,216,1,0,28,0,0.28314567139155616,0.007174253463745117
80,4,2.7,0.66,19,216,1,0,25,1,0.29057594116750496,0.007258892059326172
80,4,2.7,0.66,20,216,1,0,21,0,0.20679488645023622,0.006231784820556641
80,4,2.7,0.66,21,216,1,0,26,3,0.25265298734948943,0.007233142852783203
80,4,2.7,0.66,22,216,1,0,18,0,0.27079046639231824,0.005400896072387695
80,4,2.7,0.66,23,216,1,0,14,1,0.24909979423868314,0.0041844844818115234
80,4,2.7,0.66,24,216,1,0,23,3,0.24051688004877306,0.006905078887939453
80,4,2.9,0.66,0,232,1,0,18,0,0.31430423437706434,0.006721019744873047
80,4,2.9,0.66,1,232,1,0,15,1,0.20305274805126172,0.005059480667114258
80,4,2.9,0.66,2,232,1,0,17,2,0.22694130664552778,0.0061664581298828125
80,4,2.9,0.66,3,232,1,0,13,0,0.24104075835645394,0.0043370723724365234
80,4,2.9,0.66,4,232,1,0,19,4,0.23559502576298055,0.007381916046142578
80,4,2.9,0.66,5,232,1,0,18,0,0.26712164750957856,0.00583338737487793
80,4,2.9,0.66,6,232,1,0,23,1,0.22107031972519486,0.007344484329223633
80,4,2.9,0.66,7,232,1,0,18,0,0.26180390408244153,0.006601095199584961
80,4,2.9,0.66,8,232,1,0,29,1,0.24981420927467302,0.008393287658691406
80,4,2.9,0.66,9,232,1,0,20,8,0.24239496630994845,0.008604764938354492
80,4,2.9,0.66,10,232,1,0,17,0,0.25527645659928655,0.005537748336791992
80,4,2.9,0.66,11,232,1,0,21,1,0.22958366362795612,0.006742715835571289
80,4,2.9,0.66,12,232,1,0,31,25,0.2528446624388955,0.013995647430419922
80,4,2.9,0.66,13,232,1,0,19,1,0.26847585546307307,0.006531238555908203
80,4,2.9,0.66,14,232,1,0,24,3,0.28594018364381024,0.0077092647552490234
80,4,2.9,0.66,15,232,1,0,24,1,0.20330046901836435,0.007239818572998047
80,4,2.9,0.66,16,232,1,0,24,1,0.2222552516845026,0.0075876712799072266
80,4,2.9,0.66,17,232,1,0,22,3,0.2686864182851103,0.007180929183959961
80,4,2.9,0.66,18,232,1,0,27,12,0.23461239926014005,0.009576082229614258
80,4,2.9,0.66,19,232,1,0,18,0,0.20431612498348525,0.00647282600402832
80,4,2.9,0.66,20,232,1,0,23,1,0.2747927401241908,0.0070073604583740234
80,4,2.9,0.66,21,232,1,0,25,0,0.2266522988505747,0.0070149898529052734
80,4,2.9,0.66,22,232,1,0,18,1,0.2630755383802352,0.006257295608520508
80,4,2.9,0.66,23,232,1,0,18,1,0.26158921257761925,0.0060236454010009766
80,4,2.9,0.66,24,232,1,0,14,0,0.2116734377064341,0.004811525344848633
80,4,3.1,0.66,0,248,1,0,16,1,0.2809212047635565,0.006613016128540039
80,4,3.1,0.66,1,248,1,0,24,1,0.24615201179327095,0.008147954940795898
80,4,3.1,0.66,2,248,1,0,40,45,0.24269785524338078,0.01585555076599121
80,4,3.1,0.66,3,248,1,0,15,3,0.17493713146028445,0.006597042083740234
80,4,3.1,0.66,4,248,1,0,29,23,0.23225589663544918,0.01293635368347168
80,4,3.1,0.66,5,248,1,0,25,2,0.21856211700774658,0.008318424224853516
80,4,3.1,0.66,6,248,1,0,27,14,0.27653124638686555,0.011615991592407227
80,4,3.1,0.66,7,248,1,0,23,2,0.16717611862643078,0.0076541900634765625
80,4,3.1,0.66,8,248,1,0,18,0,0.2936358249508614,0.006435871124267578
80,4,3.1,0.66,9,248,1,0,21,9,0.24179457162677767,0.008000612258911133
80,4,3.1,0.66,10,248,1,0,20,3,0.24787186379928317,0.007046699523925781
80,4,3.1,0.66,11,248,1,0,21,15,0.2342503468609088,0.00982975959777832
80,4,3.1,0.66,12,248,1,0,14,0,0.2894012313562262,0.005224704742431641
80,4,3.1,0.66,13,248,1,0,17,11,0.23797187536131348,0.00839686393737793
80,4,3.1,0.66,14,248,1,0,19,0,0.24193909700543414,0.006625652313232422
80,4,3.1,0.66,15,248,1,0,19,0,0.2905213030408139,0.006284952163696289
80,4,3.1,0.66,16,248,1,0,21,4,0.22900407561567812,0.008076667785644531
80,4,3.1,0.66,17,248,1,0,18,0,0.23172115273442018,0.00670933723449707
80,4,3.1,0.66,18,248,1,0,16,3,0.2570058677303735,0.007142543792724609
80,4,3.1,0.66,19,248,1,0,24,4,0.24873901607122212,0.008755683898925781
80,4,3.1,0.66,20,248,1,0,24,13,0.25906535437622846,0.009791135787963867
80,4,3.1,0.66,21,248,1,0,25,1,0.2088500115620303,0.00830984115600586
80,4,3.1,0.66,22,248,1,0,30,28,0.2757652618799861,0.014809370040893555
80,4,3.1,0.66,23,248,1,0,22,12,0.23608943230431265,0.010355234146118164
80,4,3.1,0.66,24,248,1,0,20,1,0.24098522950630133,0.00677180290222168
80,4,3.3,0.66,0,264,1,0,27,28,0.26974607182940513,0.01455235481262207
80,4,3.3,0.66,1,264,1,0,24,13,0.26864924497500253,0.010826826095581055
80,4,3.3,0.66,2,264,1,0,22,9,0.22606749311294763,0.009529829025268555
80,4,3.3,0.66,3,264,1,0,20,4,0.23038784307723698,0.00746464729309082
80,4,3.3,0.66,4,264,1,0,25,14,0.2689362054892358,0.010108232498168945
80,4,3.3,0.66,5,264,1,0,21,21,0.24320541271298846,0.012369632720947266
80,4,3.3,0.66,6,264,1,0,8,1,0.2893677941026426,0.004546403884887695
80,4,3.3,0.66,7,264,1,0,25,2,0.24749706662585452,0.008448362350463867
80,4,3.3,0.66,8,264,1,0,17,3,0.2233381797775737,0.007430553436279297
80,4,3.3,0.66,9,264,1,0,12,0,0.2331936792164065,0.005812406539916992
80,4,3.3,0.66,10,264,1,0,26,19,0.26560746352413017,0.01295614242553711
80,4,3.3,0.66,11,264,1,0,17,6,0.2488904193449648,0.007831335067749023
80,4,3.3,0.66,12,264,1,0,37,42,0.25153364452606874,0.020007848739624023
80,4,3.3,0.66,13,264,1,0,22,12,0.23790620855014794,0.010534286499023438
80,4,3.3,0.66,14,264,1,0,16,4,0.2508576930925416,0.0070056915283203125
80,4,3.3,0.66,15,264,1,0,19,0,0.25674676053463935,0.007092475891113281
80,4,3.3,0.66,16,264,1,0,15,3,0.194087338026732,0.006239891052246094
80,4,3.3,0.66,17,264,1,0,13,2,0.23543197122742576,0.005858182907104492
80,4,3.3,0.66,18,264,1,0,40,46,0.22161322824201612,0.02160024642944336
80,4,3.3,0.66,19,264,1,0,25,18,0.23582096214671971,0.012826681137084961
80,4,3.3,0.66,20,264,1,0,16,0,0.29818067033976126,0.006417512893676758
80,4,3.3,0.66,21,264,1,0,125,220,0.21150584124068972,0.08629131317138672
80,4,3.3,0.66,22,264,1,0,114,195,0.2669657432915009,0.06549787521362305
80,4,3.3,0.66,23,264,1,0,17,7,0.19521923783287418,0.007970333099365234
80,4,3.3,0.66,24,264,1,0,18,12,0.2490115804509744,0.009948968887329102
80,4,3.5,0.66,0,280,1,0,21,11,0.22804138321995465,0.01185154914855957
80,4,3.5,0.66,1,280,1,0,22,5,0.21608843537414965,0.009393453598022461
80,4,3.5,0.66,2,280,1,0,16,7,0.23084750566893425,0.008966445922851562
80,4,3.5,0.66,3,280,1,0,22,4,0.25434523809523807,0.009381771087646484
80,4,3.5,0.66,4,280,1,0,23,8,0.23067176870748302,0.010547876358032227
80,4,3.5,0.66,5,280,1,0,15,3,0.22330782312925168,0.006378889083862305
80,4,3.5,0.66,6,280,1,0,25,25,0.23063492063492064,0.01438283920288086
80,4,3.5,0.66,7,280,1,0,16,2,0.22785714285714287,0.007729530334472656
80,4,3.5,0.66,8,280,1,0,20,9,0.23700396825396827,0.010460615158081055
80,4,3.5,0.66,9,280,1,0,14,1,0.22699263038548753,0.006067514419555664
80,4,3.5,0.66,10,280,1,0,17,1,0.20935090702947845,0.00730443000793457
80,4,3.5,0.66,11,280,1,0,31,29,0.2381831065759637,0.01774287223815918
80,4,3.5,0.66,12,280,1,0,43,58,0.30185657596371884,0.029275894165039062
80,4,3.5,0.66,13,280,1,0,89,143,0.24907312925170072,0.05709958076477051
80,4,3.5,0.66,14,280,1,0,32,31,0.21979308390022675,0.015377998352050781
80,4,3.5,0.66,15,280,1,0,56,83,0.2734183673469388,0.0335085391998291
80,4,3.5,0.66,16,280,1,0,49,77,0.2414030612244898,0.0336298942565918
80,4,3.5,0.66,17,280,1,0,31,36,0.2172420634920635,0.020228862762451172
80,4,3.5,0.66,18,280,1,0,21,8,0.20693310657596373,0.009908199310302734
80,4,3.5,0.66,19,280,1,0,10,0,0.1945663265306122,0.004973173141479492
80,4,3.5,0.66,20,280,1,0,14,1,0.27470804988662134,0.006269693374633789
80,4,3.5,0.66,21,280,1,0,16,6,0.24654195011337868,0.007490396499633789
80,4,3.5,0.66,22,280,1,0,35,48,0.2598781179138322,0.02244710922241211
80,4,3.5,0.66,23,280,1,0,51,63,0.22921485260770974,0.029346227645874023
80,4,3.5,0.66,24,280,1,0,141,260,0.2775992063492064,0.1001124382019043
80,4,3.7,0.66,0,296,1,0,21,13,0.2551005397289181,0.011435270309448242
80,4,3.7,0.66,1,296,1,0,15,2,0.2609695844493142,0.007284879684448242
80,4,3.7,0.66,2,296,1,0,13,3,0.23314615290966645,0.006544828414916992
80,4,3.7,0.66,3,296,1,0,24,11,0.27585271081892704,0.011360645294189453
80,4,3.7,0.66,4,296,1,0,118,216,0.25006848064280496,0.08954119682312012
80,4,3.7,0.66,5,296,1,0,52,71,0.25089024835646456,0.03228759765625
80,4,3.7,0.66,6,296,1,0,9,1,0.2209667437707978,0.00478672981262207
